015607最年長的男  042 999999901    221216185621190613000100096    2 10001836010202012                                                                                                                                                                    669909990502040499019999999990100103999999999999900099999999999999999990103010199999999999999990103999901019999999906010199034202010190699960202                                      990102
015619最年輕的男  042 999999901    221216185720190428000100225    1 10000200010402041                                                                                                                                                                    669909999203030399049999999990205414999999999999905039999999999999999990499999999999999999999999902999902919999999906079908018304020260299999902                                      990101
015620最年長的女  042 999999901    221216191227192202000100247    2 20000032010402012                                                                                                                                                                    669909999201040499019999999990102803999999999999900089999999999999999990103010199999999999999990298999901019999999905010199033203010290110499902                                      990202
015628唯一合格男  042 999999901    221220184109185049000110205059 2 10000248010301012                                                                                                                                                                    669910999202030399029999999990299899999999999999905089999999999999999990103080299999999999999990103999901019999999906079941027606010260299999901                                      010101
015641最年長的男  042 999999901    221216185829191929000100142    2 10000680010402012                                                                                                                                                                    669909999501989799989999999990300102999999999999909059999999999999999990194080399999999999999990202999993999999999905020299014006020110599999901                                      010101
015649唯一合格女  042 999999901    221218210404211332000110256033 2 20000040010403011                                                                                                                                                                    669918990502020399029999999990200103999999999999903079999999999999999990103010299999999999999990202999901019999999906010299025803020260299999902                                      990201
015675最年輕的男  042 999999901    221218203802205221000100158    1 10001032010402041                                                                                                                                                                    669918990202040499979999999990203898999999999999900069999999999999999990103020399999999999999990203999901029999999906380199017406020210599999901                                      010104
015682最年輕的男  042 999999901    221216190137191242000100163    1 10001180010402041                                                                                                                                                                    669909999802030399049999999990200102999999999999907009999999999999999990102919999999999999999990203999991119999999906079908027706020260299999901                                      010101
015697唯一合格女  042 999999901    221216190219191620000100101    1 10001222010201011                                                                                                                                                                    669909990603020299029999999990301302999999999999908069999999999999999990102020299999999999999990103999902029999999906020299016804020210499999901                                      010201
015712唯一合格女  042 999999901    221216190316191112000100215    1 10000098010201012                                                                                                                                                                    669917999203039799029999999999700198999999999999905079999999999999999990499999999999999999999999902999901019999999905010299016806020290410699902                                      990201
015714最年輕的女  042 999999901    221216190325191738000110507010 1 20000068010301032                                                                                                                                                                    669909990798980399029999999990201403999999999999906089999999999999999990103080399999999999999990102999901919999999905010199018606020730299999901                                      010201
015718唯一合格男  042 999999901    221216202339203248000100044    2 10002656010301012                                                                                                                                                                    669915992501020299039999999990299899999999999999905069999999999999999990102919999999999999999990102999902029999999906020299012704020290699910202                                      990101
015723唯一合格男  042 999999901    221216211912212904000111405166 2 30000016010301012                                                                                                                                                                    669909990503030499029999999990299299999999999999905089999999999999999990103010399999999999999990202999901019999999904010299016206030260299999901                                      010101
015727唯一合格女  042 999999901    221216190425191420000100047    2 10001094010201011                                                                                                                                                                    669909990102030399029999999990203802999999999999906089999999999999999990102080399999999999999990203999993999999999906079904016606020230299999901                                      010201
015751唯一合格男  042 999999901    221222194753195832000108207243 2 10000118010101011                                                                                                                                                                    669918990602010199039999999990200102999999999999907059999999999999999990102020299999999999999990102999902919999999904020199017106010160299999901                                      950101
015754唯一合格男  042 999999901    221216190558192623000100250    1 30000008010201011                                                                                                                                                                    669910990402030399019999999990299799999999999999905109999999999999999990103080299999999999999990298999901029999999997010299014003010160299999902                                      990102
015760唯一合格男  042 999999901    221218204431205732000200347    2 10000415010301011                                                                                                                                                                    669909990501040499019999999990103503999999999999900109999999999999999990103010199999999999999990203999901019999999905010199024205020290599960201                                      010104
015762最年長的女  042 999999901    221216210249211215000100044    2 10002656010603012                                                                                                                                                                    669917990402020199029999999990300502999999999999905089999999999999999990195020299999999999999990103999991029999999906079908014503020290110599902                                      990201
015771最年輕的女  042 999999901    221216191400192107000111256007 1 10000128011007101                                                                                                                                                                    669909999203020299029999999990100197999999999999906069999999999999999990102020399999999999999990102999902029999999902020299018406010230299999901                                      010201
015789唯一合格女  042 999999901    221216190803192055000111405166 2 30000016010201012                                                                                                                                                                    669918999203049899029999999990103898999999999999906089999999999999999990103020399999999999999990202999901029999999905969941016606020230299999901                                      950201
015803唯一合格女  042 999999901    221222194804200125000200347    2 10000415010100011                                                                                                                                                                    669909990402039899029999999990200103999999999999903069999999999999999990103020399999999999999990202999901089999999903969908015303020260299999902                                      990204
015834唯一合格男  042 999999901    221216191056192547000100248    2 10000048010301011                                                                                                                                                                    669911999203979799979999999999899899999999999999905059999999999999999990195959999999999999999999498999991919999999998989998985107020290699920602                                      990101
015884最年長的女  042 999999901    221219212141213029000100087    2 10001752010401012                                                                                                                                                                    669914990103039899029999999990101903999999999999908109999999999999999990102080399999999999999990103999902119999999906020299016004020250199999901                                      950201
015897唯一合格女  042 999999901    221216191451192343000110101031 2 10000296010302011                                                                                                                                                                    669925990101010199019999999990200102999999999999907099999999999999999990103020399999999999999990102999902029999999904020199017706020260199999901                                      950201
015899唯一合格男  042 999999901    221222194414195243000100199    2 10000668010101011                                                                                                                                                                    669925990502040499019999999990103803999999999999900109999999999999999990103080399999999999999990202999901089999999903010299024806030210599999901                                      950101
015903最年輕的女  042 999999901    221216212456213626000100124    2 10000692010301031                                                                                                                                                                    669911999203039899029999999990100114999999999999904069999999999999999990103020399999999999999990103999993999999999905079908018206020230299999901                                      950201
015930最年長的男  042 999999901    221216191645192800000100124    2 10000692010402012                                                                                                                                                                    669921991303010199029999999990299899999999999999910089999999999999999990202020199999999999999999903999991029999999906020299015903020230299999902                                      990104
015977最年長的女  042 999999901    221216191848192934000100215    1 10000098010200011                                                                                                                                                                    669924990602970399029999999990200198999999999999998059999999999999999990103019899999999999999990103999901919999999905079908026204020230299999901                                      950201
025062最年長的女  042 999999902    22121919263919344800099601188  2 10000882010402012                                                                                                                                                                    669905999202039899029999999990305498999999999999907089999999999999999990499999999999999999999999903999902029999999905079908016005010130299999901                                      950201
025068唯一合格女  042 999999902    221218204019204842000100249    1 10000048010201012                                                                                                                                                                    669905990403030399029999999990200198999999999999907069999999999999999990499999999999999999999999903999902029999999904979904025806020230299999901                                      950201
025128唯一合格女  042 999999902    221216211903214025000100142    2 10000680010302011                                                                                                                                                                    669907990902020399019999999990102198999999999999906099999999999999999990103010199999999999999990196999901019999999905010299024104020290699940101                                      010201
025139唯一合格男  042 999999902    221216192445193542000110101031 2 10000296010201011                                                                                                                                                                    669928990498020299979999999999899699999999999999907059999999999999999990195029899999999999999990196999991919999999906020299012703020290699930202                                      990104
025166最年長的男  042 999999902    221218204144205159000111202024 2 30000016010202012                                                                                                                                                                    669926990501040499019999999990103803999999999999900099999999999999999990103919999999999999999990202999901049999999905010199025004020210599999901                                      950101
025216唯一合格女  042 999999902    221216192759193941000111405166 2 30000016010100011                                                                                                                                                                    669903999602030399979999999999799299999999999999905079999999999999999990195919999999999999999990202999993999999999905199908025804020230299999901                                      950201
025230最年輕的女  042 999999902    221219181255182047000110101031 2 10000296010300031                                                                                                                                                                    669908999202020199029999999990299899999999999999905059999999999999999990102350399999999999999990203999902029999999904079904017905030260199999901                                      950201
025235唯一合格男  042 999999902    221216192835193758000111252019 1 20000040010101011                                                                                                                                                                    669928999201020499029999999990203803999999999999908099999999999999999990195080399999999999999990102999901029999999905079908026806020260299999901                                      950101
025315唯一合格女  042 999999902    221216193200194433000100252    2 30000020010302011                                                                                                                                                                    669906990702010199029999999990203896999999999999905059999999999999999990102020299999999999999990201999901919999999906069908014401020240199999902                                      990201
025316唯一合格女  042 999999902    221216193148193955000100225    1 10000200010201011                                                                                                                                                                    669908999203989899989999999990299899999999999999902089999999999999999990203019899999999999999999998999991919999999906079908955906020230199999901                                      950201
025342最年輕的女  042 999999902    221218204913210129000100049    2 10002384010503051                                                                                                                                                                    669928999202039799029999999990203898999999999999900079999999999999999990103010299999999999999990202999901029999999905969908016404020240199999995                                      990201
025357最年輕的女  042 999999902    221216193331194453000100163    1 10001180010402041                                                                                                                                                                    669928990403020299019999999990299899999999999999906089999999999999999990103010299999999999999990202999992999999999905010299019006010140199999901                                      950201
025390最年長的女  042 999999902    221216193456194352000100044    2 10002656010402012                                                                                                                                                                    669905990401010299029999999990199799999999999999905059999999999999999990102020399999999999999990102999902029999999906020299013704020290150199902                                      990201
025400唯一合格男  042 999999902    221216193537194900000100124    2 10000692010401011                                                                                                                                                                    669928990401020299039999999990200102999999999999906059999999999999999990102020399999999999999990102999902029999999904020199016507020210299999901                                      010104
025470最年輕的女  042 999999902    22121918033618123200099601188  2 10000882010402041                                                                                                                                                                    669926999203030399029999999990299899999999999999904069999999999999999990103210399999999999999990202999991919999999906989908017005020260299999902                                      990201
025519唯一合格男  042 999999902    221216194028195158000100101    1 10001222010101011                                                                                                                                                                    669904999202040399989999999999799899999999999999907079999999999999999990103020399999999999999990102999901919999999902989908016906020290799999901                                      950101
025530唯一合格女  042 999999902    221216194053195104000111256007 1 10000128010100011                                                                                                                                                                    669903991802010199049999999990201002999999999999906039999999999999999990102020199999999999999990102999902029999999904020199016206020290310599902                                      990201
025552最年輕的男  042 999999902    221216194153195604000110507010 1 20000068010503051                                                                                                                                                                    669912990701040499029999999999700103999999999999903079999999999999999990103010199999999999999990202999901919999999998079908025504020290599960201                                      950101
025565唯一合格女  042 999999902    221220180843181946000100142    2 10000680010302012                                                                                                                                                                    669913990503020299029999999990100198999999999999902089999999999999999990195959999999999999999990203999995919999999906969908015504020230299999901                                      950201
025577最年長的女  042 999999902    221219212440213351000100101    1 10001222010603012                                                                                                                                                                    669998999803039899019999999990299899999999999999904099999999999999999990499999999999999999999999998999991949999999998989998013201020290150199902                                      990204
025585最年輕的男  042 999999902    221216195332195724000100142    2 10000680010402041                                                                                                                                                                    669911990402020299019999999990201396999999999999906079999999999999999990195959999999999999999990102999991919999999905969908027407020230299999901                                      950101
025587最年輕的男  042 999999902    221216194335195602000100215    1 10000098010403042                                                                                                                                                                    669913991103030499029999999990200103999999999999905079999999999999999990103010399999999999999990102999993999999999904079908018207020210499999901                                      010101
025592唯一合格女  042 999999902    221216194346195656000110101031 2 10000296010100011                                                                                                                                                                    669995999204020299029999999990400198999999999999998059999999999999999990194959999999999999999999502999991919999999905079908017795989860299999901                                      950201
025600唯一合格男  042 999999902    221216194407195324000111252019 1 20000040010401011                                                                                                                                                                    669925999203989899019999999990103898999999999999906089999999999999999990103959999999999999999990202999991919999999905069908034504020260299999902                                      990101
025605最年長的女  042 999999902    221218205149211217000100212    1 10000278010503012                                                                                                                                                                    669925999601040499019999999990203803999999999999903079999999999999999990195919999999999999999990202999991919999999998069921023202020250199999902                                      990202
025629唯一合格女  042 999999902    221216194602195719000100096    2 10001836010100011                                                                                                                                                                    669914999201040499019999999990199899999999999999998099999999999999999990103010299999999999999990203999901019999999903010199034006020220699999901                                      950201
025633唯一合格女  042 999999902    221218205225210218000110651029 2 10000148010201011                                                                                                                                                                    669911990702020299019999999990100103999999999999905109999999999999999990103010199999999999999990203999901019999999905010299014804020210599999901                                      950201
025647唯一合格女  042 999999902    221221181904183420000100247    2 20000032010302012                                                                                                                                                                    669912990402019699039999999999699299999999999999910989999999999999999990195959999999999999999990101999995959999999904959996014402020290110699902                                      990204
025703最年長的男  042 999999902    22121820525721013800099601188  2 10000882010202012                                                                                                                                                                    669922990401020199029999999999899899999999999999900989999999999999999990102020299999999999999990101999902029999999902020199013504020250199999902                                      990102
025707唯一合格女  042 999999902    221218205303210749000110203029 2 10000092010302012                                                                                                                                                                    669925990601020199049999999999706198999999999999908009999999999999999990102020399999999999999990198999902029999999998020199015705020290699920301                                      950201
025748唯一合格女  042 999999902    221216195336201126000100124    2 10000692010201011                                                                                                                                                                    669913999201029899049999999999899899999999999999998989999999999999999990195020199999999999999990198999991029999999902969921013201020290160299902                                      990202
025782唯一合格男  042 999999902    221216195528200557000100250    1 30000008010301011                                                                                                                                                                    669918991802040499019999999990205403999999999999904089999999999999999990103010299999999999999990202999901019999999906010199025104030260299999901                                      010101
025785最年輕的女  042 999999902    221216195534200154000100225    1 10000200010200022                                                                                                                                                                    669910999203030399029999999990199799999999999999905099999999999999999990499999999999999999999999902999993999999999905079908014206010260299999902                                      990201
025795唯一合格女  042 999999902    221219184738190018000100101    1 10001222010201011                                                                                                                                                                    669916991303040499049999999990399899999999999999998089999999999999999990103919999999999999999999102999901919999999906989908014502020260299999902                                      990202
025798最年長的男  042 999999902    221216195625200701000100215    1 10000098010402012                                                                                                                                                                    669909990401010199039999999990205402999999999999908059999999999999999990195959999999999999999990103999995959999999904079908014103020290699910402                                      990101
025814最年輕的男  042 999999902    221220183144183812000100225    1 10000200010503051                                                                                                                                                                    669918990702030499029999999990299799999999999999902109999999999999999990103080299999999999999990103999901089999999903010299018306020260299999901                                      950101
025823最年輕的女  042 999999902    221221201449202648000108207243 2 10000118010301031                                                                                                                                                                    669915990403030299039999999990399299999999999999905059999999999999999990195959999999999999999990202999991919999999904079908017305010160299999902                                      990201
025830唯一合格男  042 999999902    221216195814200732000111252019 1 20000040010401011                                                                                                                                                                    669916990502020299029999999990299899999999999999905059999999999999999990195020399999999999999990102999995029999999904020299015905020210599999901                                      950101
025834唯一合格男  042 999999902    221218205523210310000100215    1 10000098010201012                                                                                                                                                                    669908990603020299039999999990300498999999999999907049999999999999999990102020299999999999999990102999902029999999905020299016504020210499999901                                      950101
025842最年輕的女  042 999999902    221216195903200648000110101031 2 10000296010200021                                                                                                                                                                    669910990401020199029999999990100102999999999999906059999999999999999990102020399999999999999990103999902029999999905020199017004010130399999901                                      950201
025862最年長的男  042 999999902    221222181918183854000110203029 2 10000092010906012                                                                                                                                                                    669916990401030199049999999999800498999999999999998009999999999999999990102029899999999999999990102999902029999999902020199014002020290699910501                                      950101
025903最年長的男  042 999999902    221216200219201444000100047    2 10001094010503012                                                                                                                                                                    669909990502970499029999999990299799999999999999905079999999999999999990103080399999999999999990102999901089999999905969908025405010210599999901                                      950101
025916最年長的男  042 999999902    221221185709191057000100247    2 20000032010502012                                                                                                                                                                    669911999801010499049999999999800214999999999999901039999999999999999990195959999999999999999990103999991089999999901380299026604020210599999902                                      990102
025984最年長的女  042 999999902    221218213938215216000108207243 2 10000118010402012                                                                                                                                                                    669915990702040499019999999990100103999999999999900089999999999999999990203010199999999999999999903999901019999999905969941985207030210299999901                                      950201
025986唯一合格男  042 999999902    221216200538201246000100101    1 10001222010101011                                                                                                                                                                    669909990103040499029999999990299899999999999999998089999999999999999990499999999999999999999999902999993999999999997079998024404020260299999902                                      990101
025999最年長的男  042 999999902    221216200629202129000100249    1 10000048010402012                                                                                                                                                                    669910990502040499029999999990201498999999999999904079999999999999999990103010299999999999999990202999901019999999905199903015703020210699999902                                      990101
