C2007120003    01                                      02-DEC-2022 20:11:3902-DEC-2022 20:24:55 1 1 1 1 1 3 4 2 296 396 4 3 4 3 4 4 4 8 7 5 3 3 3 6 2 799 8 157 5 2 29059993022099999999999999999999999999 2999999999999 1
C2007120004    01                                      03-DEC-2022 08:15:1003-DEC-2022 08:19:59 1 1 1 2 1 4 1 8 4 3 2 3 4 7 2 1 3 3 3 6 8 6 2 3 3 3 6 799 3 158 4 2 2902901999 79999991799999999999999999999999999999999 1
C2007120011    01                                      03-DEC-2022 07:04:5503-DEC-2022 07:08:57 1 1 1 1 4 3 1 4 3 3 3 3 3 4 4 4 6 3 4 4 4 4 3 3 3 4 4 2 199 151 4 2 2401999999679999999999999999999999999999999999992899 1
C2007120012    01                                      02-DEC-2022 21:30:0402-DEC-2022 21:36:36 1 1 2 2 196 1 4 4 4 3 396 5 5 3 496 4 4 8 6 4 3 3 7 5 1 299 246 7 3 31069999991399999999999999 1999999999999999999999999 1
C2007120023    01                                      05-DEC-2022 17:32:5005-DEC-2022 17:38:23 1 1 1 1 1 3 1 2 4 3 3 3 3 3 3 3 2 497 8 9 6 4 396 7 338 299 255 7 2 2207999999669999999999999999999999999999999999 69999 1
C2007120029    01                                      02-DEC-2022 19:53:3302-DEC-2022 19:57:45 1 1 1 1 1 3 2 4 2 2 296 310 9 710 2 4 0 3 5 2 2 310 4 2 299 164 6 1 1214999999 499 5999999999999999999999999999999999999 1
C2007120063    01                                      02-DEC-2022 21:32:2002-DEC-2022 21:40:30 1 1 2 2 1 33992 3 3 396 4 1 0 1 1 296 5 1 1 4 3 2 4 2969996 255 6 2 1211999999669999999999999999999999999999999999 59999 1
C2007120069    01                                      02-DEC-2022 18:35:2302-DEC-2022 18:39:05 1 1 1 1 1 2 4 8 2 1 2 2 210 8 6 9 2 3 1 2 8 1 1 1 1 4 2 299 164 6 2 2203999999 99999999999 19999999999999999999999999999 1
C2007120074    01                                      02-DEC-2022 18:23:0002-DEC-2022 18:28:58 1 1 1 1 2 4 4 1 4 4 4 4 4 0 0 1 0 497 5 9 3 4 3 3 5 5 1 299 145 6 2 29069992061399999999999999 1999999999999999999999999 1
C2007120076    01                                      02-DEC-2022 22:29:2402-DEC-2022 22:43:35 1 1 1 1 1 3 29296 3 2 3 3 4 5 6 49897 2 4 4 2 397 6 5 699 8 241 6 3 3906999206 99999999999 19999999999999999999999999999 1
C2007120083    01                                      05-DEC-2022 11:49:3205-DEC-2022 11:55:14 1 1 1 1 1 4 1 4 4 2 3 4 3 2 7 2 2 4 21010 6 4 2 2 8 5 699 3 152 7 2 2906999206679999999999999999999999999999999999993599 1
C2007120085    01                                      05-DEC-2022 08:48:5005-DEC-2022 08:55:23 1 1 1 1 1 4 2 1 39797 3 3 5 7 4 3 4 3 5 6 6 3 397 5 4 799 8 152 4 2 2302999999669999999999999999999999999999999999 29999 1
C2007120091    01                                      02-DEC-2022 22:38:4102-DEC-2022 22:43:27 1 1 1 2 1 4 1 4 4 4 4 4 4 1 2 2 0 4 3 1 5 2 3 3 3 6 3 1 299 271 7 2 3904902999639999999999999999999999999999 49999999999 1
C2007120094    01                                      02-DEC-2022 18:20:0702-DEC-2022 18:23:54 1 1 1 1 1 4 1 4 4 4 3 3 3 6 5 1 5 396 7 8 6 3 2 2 9 5 79924 175 6 2 26019999992099999999999999999999999999 2999999999999 1
C2007120099    01                                      05-DEC-2022 10:51:3505-DEC-2022 11:02:54 1 1 1 1 1 1 1 8 1 1 1 1 110 9 810 1 3 0 5 8 1 2 2 5 4 2 199 137 5 2 2906999301639999999999999999999999999999 79999999999 2
C2007120113    01                                      02-DEC-2022 19:28:5902-DEC-2022 19:38:58 1 1 2 2 1 4 4 1 4 3 3 396 2 2 1 1 4 2 4 8 4 3 2 2 3 3 1 199 246 4 3 3901210999639999999999999999999999999999129999999999 1
C2007120116    01                                      02-DEC-2022 23:13:1402-DEC-2022 23:21:07 1 1 1 1 1 4 1 4 3 3 3 3 2 5 4 1 3 3 2 5 9 6 2 3 2 3 4 1 199 151 7 2 2301999999649999999999999999999999999999991299999999 1
C2007120122    01                                      02-DEC-2022 20:27:0202-DEC-2022 20:33:19 1 2 499 1 4 4 2 4 4 4 4 4 1 1 1 1 4 4 810 1 3 396 6 6 699 8 266 6 2 2207999999289999999999999999999999999999999999999999 2
C2007120127    01                                      02-DEC-2022 18:31:1902-DEC-2022 18:36:13 1 1 2 1 1 2 1 3 3 1 2 4 310 8 710 2 4 0 010 3 3 3 8 2 799 4 171 6 2 22149999996599999999999999999999999999999999 1999999 1
C2007120155    01                                      05-DEC-2022 08:04:2605-DEC-2022 08:07:30 1 1 1 1 2 2 4 2 2 2 2 2 2 8 6 5 696 3 6 8 8 2 2 2 8 5 2 299 162 7 2 2302999999669999999999999999999999999999999999 69999 1
C2007120160    01                                      04-DEC-2022 08:48:1304-DEC-2022 08:53:24 1 1 1 1 1 2 4 8 2 1 1 2 2 8 9 810 2 4 1 1 9 1 1 1 3 4 2 299 173 7 2 2206999999679999999999999999999999999999999999992899 1
C2007120161    01                                      03-DEC-2022 00:24:2903-DEC-2022 00:27:14 1 1 1 2 1 214 2 1 1 2 2 310 9 710 2 4 0 6 6 1 1 210 4 2 299 167 6 2 21049999992099999999999999999999999999 1999999999999 1
C2007120171    01                                      02-DEC-2022 22:40:5902-DEC-2022 22:45:04 1 1 4 2 3 2 4 1 3 2 1 2 3 8 8 6 6 3 4 1 7 8 2 2 3 6 4 2 299 162 6 2 2302999999659999999999999999999999999999999916999999 1
C2007120182    01                                      02-DEC-2022 19:43:5402-DEC-2022 19:47:17 1 1 3 2 2 2 4 2 2 2 1 2 2 7 7 6 6 3 3 6 6 5 1 3 2 7 4 799 8 160 7 2 230299999964999999999999999999999999999999 599999999 1
C2007120200    01                                      02-DEC-2022 19:00:5002-DEC-2022 19:49:56 1 1 4 1 1 3 3 8 496969696 7 3 7 2 3 4 5 5 5 49796 4 3 799 6 173 7 2 2601999999 899999999 3999999999999999999999999999999 2
C2007120210    01                                      05-DEC-2022 09:13:4605-DEC-2022 09:18:27 1 1 2 1 1 2 8 4 1 1 3 1 1 9 6 7 8 1 4 1 2 9 1 1 1 4 2 2 299 144 4 3 3401999999639999999999999999999999999999 89999999999 1
C2007120231    01                                      05-DEC-2022 10:48:2205-DEC-2022 10:52:45 1 1 3 1 1 4 1 4 4 3 3 3 3 2 2 2 2 4 3 5 6 3 3 3 3 6 5 1 299 257 6 3 3301999999 79999991099999999999999999999999999999999 1
C2007120245    01                                      02-DEC-2022 19:25:2202-DEC-2022 19:41:23 1 1 4 1 2 4 1 2 4 4 3 2 3 2 9 1 0 4 3 8 9 8 4 3 3 9 438 299 151 5 1 1105999999 499 3999999999999999999999999999999999999 1
C2007120264    01                                      02-DEC-2022 18:33:4502-DEC-2022 18:41:35 1 1 4 1 2 4 4 8 4 4 3 4 4 2 3 3 1 4 4 7 9 5 3 3 2 4 638 299 157 7 3 22149999992099999999999999999999999999 1999999999999 1
C2007120269    01                                      02-DEC-2022 22:48:4302-DEC-2022 23:05:48 1 1 2 1 1 3 821 1 1 3 3 4 7 8 3 5 3 4 2 6 5 2 1 1 7 4 799 8 167 7 2 2401999999669999999999999999999999999999999999 59999 2
C2007120309    01                                      03-DEC-2022 18:25:2803-DEC-2022 18:34:33 1 1 1 1 1 49899 1 1 1 1 1 1 1 1 0 497 3 7 2 1 3 3 5 1 1 299 243 5 2 2906999602639999999999999999999999999999 59999999999 1
C2007120326    01                                      02-DEC-2022 20:30:1702-DEC-2022 20:37:37 1 1 1 1 1 3 4 8 3 3 3 4 3 5 5 4 3 3 3 5 5 5 4 3 3 1 2 799 8 154 5 2 2906999302649999999999999999999999999999991299999999 1
C2007120354    01                                      02-DEC-2022 18:29:2102-DEC-2022 18:34:06 1 1 1 1 197 4 2979797 3 3 6 5 3 4 3 4 0 6 497 3 3 0 2 2 299 174 7 2 2302999999139999999999999913999999999999999999999999 1
