130003唯一合格男   03 999999902    240105192742194445000100155    2 10000940010301012                                                                                                                                                                    0104990599999999999999999999999999999999999999999999999999999999999999999999999999999601019999999902020299999999050291010399990198999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901010205060598060502989603999902999696999602430401016029999990101
130008唯一合格男   03 999999902    231229192737193922000100275    2 10000092010301012                                                                                                                                                                    0118999999999999999999999999029999999999999999999999999999999999999999999999999999990501010212999901040499999999090192010299999999999999999999999999999999999999999999999999999999999999999999999999999999999901989999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999919010102010702060903030202999999990501019901560703021029999990101
130010唯一合格男   03 999999902    231231192325193515000100273    2 10000080010201012                                                                                                                                                                    0104990199999999999999999999999999999999999999999999999999999999999999990219999999990602999999999901020299999999000202020499999999020199999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902020200090102100002020103999901020502019901350401029069991050101
130025唯一合格女  042 999999902    231229193028195113000100142    2 10000964010302011                                                                                                                                                                    0166999999999999999999999999999999999927999999999999999999999999999999999999999999999502999999999904040399999999980497020499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999939899999999999999999999999999999999999999999999999999999999999991999198989898989892980291999999999807990302400402029069996010204
130029最年輕的女  042 999999902    240105204640205726000109260006 1 10000072010301032                                                                                                                                                                    0166999999999999999999999999999999999928999999999999999999999999999999999999999999990501020301041102030499999999060398029899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999020299999999999999999999999999999999999999999999999999999999999991414106050405050301020203999902990438029902690602013029999990201
130030唯一合格男   07 999999902    240105185204191806000100248    2 10000344010301012                                                                                                                                                                    0164999999999999999999999999999999089999999999999999999990329999999999999999999999991302999999999901010399999999000335019899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999449899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902174500100101100002020103999902999535019995450503029069993010104
130032最年輕的男   07 999999902    231229152428153609000100087    2 10002224010502051                                                                                                                                                                    0164999999999999999999999999999999129999999999999999999999999999999999999999999999990501019999999902030399999999980301010399999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901019999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901010102020902030703030202999999990601019902880302021069999990102
130040最年長的女   07 999999902    231229152620154149000100109    2 10001468010402012                                                                                                                                                                    0264999999999999999999999999999999159999999999999999999999999999999999999999999999990602999999999998029899999999980298989899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999992989999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902989195959898989592029891999999999898999801310198989069996020202
130059唯一合格女   03 999999902    240102181042181942000100087    2 10002224010302011                                                                                                                                                                    0102019999999999999999999999999999999999999999999999999999999999999999999999999999990601010204999901020199999999080102020102029999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902020205100505100502020103999901020402019901540501013029999990201
130069最年長的男    2 999999902    231229153036154215000100250    1 10000304010402012                                                                                                                                                                    0163999999999999999999999999999911999999999999999999990069999999999999999999999999990501019999999902040499999999050398010399999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999010299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901010105050804050803980202999999990601019901360502029069996010104
