170320最年長的男    2 999999902    240106163307165628000100207    2 10000716010303012                                                                                                                                                                    0165999999999999999999999999999999990399999999999999999999999999990619999999999999990401010299999902950303970202020297979799999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999992989999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901920107090799999995989802180301020501029901530703023019999990101
171237最年長的男    2 999999903    240107151521152627000100255    1 10000259010603012                                                                                                                                                                    0165999999999999999999999999999999990399999999999999999999999999990949999999999999990502999999999902040402020202070201010299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901019999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901010206050899999903020103080301030501019901440602029069998010101
103292唯一合格女    2 999999911    240112195701200858000100273    2 10000080010100011                                                                                                                                                                    0163999999999999999999999999999908999999999999999999999999999999999999999999999999990502999999999902040403960397980498970299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999929899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999991010105000899999903980291010302990601029902460201019069991040201
170904唯一合格女    2 999999902    24010716314316420700099601188  2 10001310010302012                                                                                                                                                                    0165999999999999999999999999999999990199999999999999999999990469999999999999999999990501010299999902020298980303980292010299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999990298999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902029101050499999902980103029801020402029901430402029034019990201
100074唯一合格男    2 999999907    240109195604200536000100047    2 10000154010201012                                                                                                                                                                    0165999999999999999999999999999999990199999999999999999999990309999999999999999999990701010299999902020203010303030392010299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999990202999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902020205070499999902020303180202990602019901470402021049999990104
171623最年輕的女    2 999999903    240107162243163424000100199    2 10000952010200021                                                                                                                                                                    0165999999999999999999999999999999990199999999999999999999991279999999999999999999990501020103999902030403030303030398019899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999990198999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999992019207030899999903020292040101030401029901900601033029999990201
143600最年輕的男    2 999999901    240106142317143347000100087    2 10002224010302031                                                                                                                                                                    0165999999999999999999999999999999991399999999999999999999999999999999999999999999990501010204039903040403960303060392019899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999920299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999901410106020499999901030202040301010638029902590702023019999990101
170947唯一合格男    2 999999902    240111214548220014000100179    1 10001824010101011                                                                                                                                                                    0165999999999999999999999999999999990599999999999999999999999999999990149999999999999601019999999902030302030103070397019799999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999910299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999991414108030399999901010303040101010438029901710702021049999990101
143476最年輕的男    2 999999901    240106154812160749000100049    2 10002844010403042                                                                                                                                                                    0165999999999999999999999999999999990299999999999999999999999990899999999999999999999201010421999902030202030303060321010299999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902029999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999902199104050199999902020303180101020421019901830602026029999990101
171723唯一合格女    2 999999903    240109200518200748000100161    2 10001734010100012                                                                                                                                                                    0165999999999999999999999999999999990299999999999999999999999991209999999999999999999201019999999998029802989898989898989899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999995989999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999995959198989899999995959595989902999895999898260102026029999990202
