C2017030059    01                                      07-DEC-2023 21:11:4107-DEC-2023 21:15:47 1 1 3 1 1 2 4 1 2 1 2 2 210 9 910 297 0 0 8 2 2 596 4 2 299 177 6 2 2602999999679999999999999999999999999999999999992199 1
C2017030061    01                                      07-DEC-2023 22:04:3507-DEC-2023 22:12:33 1 2 199 1 4 1 8 4 3 3 3 4 5 6 3 4 4 3 6 6 2 3 2 6 2 4 799 8 159 6 2 2906999206 7999999 199999999999999999999999999999999 1
C2017040075    01                                      07-DEC-2023 19:35:3507-DEC-2023 19:44:59 1 1 1 1 1 1 8 4 2 2 1 1 11010 710 1 4 1 110 2 2 4 1 4 2 199 145 4 2 2906999301639999999999999999999999999999 69999999999 1
C2017040237    01                                      07-DEC-2023 20:09:5107-DEC-2023 20:23:24 1 1 1 1 1 4 1 4 4 4 3 4 4 3 4 2 2 3 3 3 7 2 3 3 7 3 6 1 299 252 6 2 2104999999 899999999 3999999999999999999999999999999 1
C2017060118    01                                      07-DEC-2023 19:21:1007-DEC-2023 19:25:22 1 2 299 1 3 4 2 3 4 3 3 3 3 4 4 397 2 5 6 2 2 2 5 3 5 799 3 261 6 2 2214999999639999999999999999999999999999 59999999999 2
C2017060264    01                                      07-DEC-2023 19:30:5407-DEC-2023 19:35:14 1 1 3 1 1 4 4 8 4 4 4 4 4 1 1 0 1 4 4 7 1 3 2 3 5 3 638 299 171 6 2 2602999999669999999999999999999999999999999999 99999 1
C2017060293    01                                      07-DEC-2023 19:25:2207-DEC-2023 19:28:19 1 1 1 1 196 1 4 3 3 4 4 4 5 2 1 1 396 5 6 3 396 3 3 5 1 299 173 6 1 2104999999 99999999999 39999999999999999999999999999 1
C2017060384    01                                      08-DEC-2023 08:13:2108-DEC-2023 08:21:37 1 1 1 1 1 3 3 2 3 3 3 4 4 4 8 2 4 3 4 6 3 4 3 310 3 538 299 165 6 2 2206999999639999999999999999999999999999 39999999999 1
C2017060389    01                                      07-DEC-2023 20:31:3907-DEC-2023 20:37:38 1 1 1 1 1 4 1 4 49696 4 4 4 4 6 0 4 4 6 4 2 3 3 6 3 5 1 299 254 7 3 2906999204669999999999999999999999999999999999259999 2
C2017060399    01                                      07-DEC-2023 21:56:1007-DEC-2023 22:09:58 1 1 3 1 1 3 1 8 4 4 4 3 4 3 3 3 3 4 2 510 3 2 2 5 3 3 1 299 249 4 2 2302999999 2 299999999999999999999999999999999999999 1
C2017060423    01                                      07-DEC-2023 22:07:1307-DEC-2023 22:13:03 1 1 2 1 1 4 3 8 4 4 3 4 4 0 0 0 0 4 3 0 1 1 3 3 5 3 6 799 8 250 4 3 3301999999639999999999999999999999999999 39999999999 1
C2017060530    01                                      07-DEC-2023 20:17:0507-DEC-2023 20:25:31 1 2 199 1 2 4 19696969797 5 5 5 59697 7 4 6 3 3 5 3 4 699 8 173 6 2 2207999999649999999999999999999999999999991299999999 1
C2017060614    01                                      08-DEC-2023 09:53:4908-DEC-2023 10:00:40 1 1 2 1 1 2 4 8 2 2 2 2 3 8 8 7 9 2 310 510 3 3 5 2 6 2 199 162 4 2 2905999602679999999999999999999999999999999999993299 1
C2017060647    01                                      07-DEC-2023 19:55:1407-DEC-2023 20:01:41 1 1 2 1 2 1 3 4 2 1 1 1 210101010 2 1 1 4 9 2 2 3 3 4 2 199 162 5 2 26029999996599999999999999999999999999999999 6999999 1
C2017060700    01                                      07-DEC-2023 21:37:5807-DEC-2023 21:45:15 1 1 2 1 1 1 1 3 3 1 1 1 1 910 7 8 2 1 5 810 2 210 1 5 1 299 257 6 3 19059996026599999999999999999999999999999999 3999999 1
C2017060745    01                                      08-DEC-2023 07:57:3008-DEC-2023 08:00:35 1 2 299 1 3 8 3 2 3 2 3 4 5 4 2 4 3 4 7 4 4 2 2 3 3 238 299 179 7 2 2302999999669999999999999999999999999999999999 49999 2
C2017060747    01                                      07-DEC-2023 20:19:1107-DEC-2023 20:25:48 1 1 1 1 1 4 1 4 4 3 3 4 3 5 4 3 4 398 4 7 4 3 3 5 3 5 1 299 246 5 2 29069993012099999999999999999999999999 1999999999999 1
C2017060840    01                                      07-DEC-2023 19:28:3507-DEC-2023 19:36:11 1 1 2 1 197 8 49797 3 396 3 4 1 497 3 4 3 4 296 596 5 79941 264 4 3 29043039996599999999999999999999999999999999 3999999 1
C2017060859    01                                      08-DEC-2023 12:13:4708-DEC-2023 12:23:12 1 1 3 1 19798999798969798 2 1 1 297 3 2 8 1 3 310 1 5 799 3 247 6 2 29069996026599999999999999999999999999999999 1999999 1
C2017060862    01                                      08-DEC-2023 07:03:5908-DEC-2023 07:08:41 1 2 399 1 4 1 4 4 496 4 4 1 0 0 0 4 4 1 3 0 3 2 596 1 1 299 259 6 3 2302999999 2 499999999999999999999999999999999999999 1
C2017060913    01                                      08-DEC-2023 14:02:0508-DEC-2023 14:07:35 1 1 3 1 1 214 2 2 2 29796 7 7 6 9 2 3 6 4 8 2 2 3 3 2 2 299 166 7 2 26019999996899999999999999999999999999999999999999 3 2
C2017060937    01                                      09-DEC-2023 02:32:2309-DEC-2023 02:37:59 1 1 1 1 2 114 4 1 1 1 2 2 9 9 910 2 4 1 1 8 3 3 5 3 4 2 199 161 5 1 240199999918999999999999999999999999 199999999999999 1
C2017060980    01                                      08-DEC-2023 09:07:3908-DEC-2023 09:16:46 1 1 1 2 1 1 4 2 1 1 1 1 110101010 1 2 8 910 2 2 0 3 6 2 199 148 4 2 26019999996899999999999999999999999999999999999999 5 1
C2017060994    01                                      07-DEC-2023 19:21:1807-DEC-2023 19:25:27 1 1 1 1 1 2 4 3 2 2 2 3 3 8 8 7 6 2 3 6 5 9 2 2 596 4 2 299 170 6 6 2203999999639999999999999999999999999999 89999999999 1
C2017061034    01                                      07-DEC-2023 22:33:0207-DEC-2023 22:39:02 1 1 3 1 1 3 315 3 3 2 3 4 5 4 3 5 3 4 6 5 5 2 2 5 3 638 299 161 6 2 2302999999669999999999999999999999999999999999 39999 1
C2017061154    01                                      08-DEC-2023 06:33:4008-DEC-2023 06:38:32 1 2 199 1 4 3 1 4 4 2 4 4 3 1 0 0 4 2 6 9 1 398 6 3 5 1 299 155 7 3 22069999996599999999999999999999999999999999 4999999 2
C2017061165    01                                      07-DEC-2023 22:42:3007-DEC-2023 22:48:58 1 1 2 1 1 4 4 1 4 3 3 4 3 3 3 4 3 3 2 110 1 3 3 5 3 6 1 299 264 6 2 2104999999 79999991099999999999999999999999999999999 1
C2017061204    01                                      08-DEC-2023 13:29:3908-DEC-2023 13:33:14 1 2 199 1 2 1 4 3 3 2 2 2 7 6 7 7 297 5 6 6 2 2 4 1 4 2 299 177 6 2 2302999999679999999999999999999999999999999999993799 1
C2017061206    01                                      07-DEC-2023 21:06:0507-DEC-2023 21:10:28 1 1 2 1 2 2 8 2 2 2 2 2 2 9 8 7 7 2 4 4 2 8 1 1 297 4 2 199 161 7 2 230199999967999999999999999999999999999999999999 799 2
C2017061288    01                                      07-DEC-2023 19:24:1007-DEC-2023 19:29:45 1 1 1 1 1 3 1 4 496 3 4 4 2 0 1 19696 0 8 1 3 2 1 3 3 1 299 241 4 3 2105999999639999999999999999999999999999 39999999999 1
C2017061289    01                                      07-DEC-2023 21:04:0607-DEC-2023 21:11:25 1 1 1 1 197 2 8979797 3 3 6 5 5 59797 7 6 6 3 3 7 3 5 1 299 266 7 1 16029999996899999999999999999999999999999999999999 2 1
C2017061306    01                                      08-DEC-2023 17:50:4208-DEC-2023 17:57:11 1 1 1 1 1 4 392 1 1 1 4 3 5 6 5 5 3 1 0 0 5 396 0 2 2 799 8 149 4 3 2105999999639999999999999999999999999999129999999999 1
C2017061328    01                                      08-DEC-2023 01:14:0208-DEC-2023 01:18:41 1 1 1 2 1 4 1 4 4 4 3 4 4 0 0 0 0 4 3 5 8 0 3 2 5 2 6 1 199 263 5 2 230299999964999999999999999999999999999999 899999999 1
C2017061448    01                                      07-DEC-2023 20:25:1107-DEC-2023 20:36:31 1 1 1 4 4 4 1 4 4 4 3 4 4 1 1 1 1 496 3 7 2 3 3 6 3 3 1 199 238 7 3 3105999999639999999999999999999999999999 39999999999 1
C2017061493    01                                      07-DEC-2023 22:06:2507-DEC-2023 22:10:15 1 1 2 1 1 2 4 1 2 2 2 297 8 8 8 9 2 3 1 1 8 2 2 6 1 4 2 299 171 6 3 2302999999639999999999999999999999999999 39999999999 1
C2017061496    01                                      07-DEC-2023 21:25:3207-DEC-2023 21:30:01 1 1 1 1 1 2 4 2 2 2979797 8 8 5 7 2 4 1 0 5 1 2 7 3 4 799 8 177 7 2 290490299964999999999999999999999999999999 899999999 1
C2017061534    01                                      07-DEC-2023 19:54:4007-DEC-2023 19:59:09 1 1 2 1 197 4 1 3 3 3 3 31010 610 3 3 6 5 6 3 3 5 2 5 799 8 170 6 2 2301999999 79999991099999999999999999999999999999999 1
C2017061581    01                                      08-DEC-2023 12:42:5208-DEC-2023 12:46:40 1 1 1 1 1 3 1 8 3 3 3 3 3 5 3 2 2 4 4 8 4 4 2 2 0 3 638 299 180 6 2 2303999999639999999999999999999999999999109999999999 1
C2017061600    01                                      08-DEC-2023 15:14:4508-DEC-2023 15:21:48 1 2 199 1 2 8 4 2 1 2 2 2 8 8 8 8 2 4 0 0 9 1 1 0 3 4 2 299 161 4 2 29041069996899999999999999999999999999999999999999 7 1
C2017061606    01                                      08-DEC-2023 00:43:4208-DEC-2023 00:58:26 1 2 199 1 2 8 3 2 2 2 3 3 8 5 4 796 4 9 6 7 2 2 6 1 438 299 175 6 2 230299999967999999999999999999999999999999999999 399 2
C2017061608    01                                      08-DEC-2023 00:10:1208-DEC-2023 00:15:34 1 1 1 1 1 114 4 1 1 1 1 110101010 197 0 110 1 1 296 2 2 199 158 6 2 2207999999669999999999999999999999999999999999279999 1
C2017061662    01                                      08-DEC-2023 02:27:4408-DEC-2023 02:38:19 1 1 2 1 3 2 1 4 2 2 2 2 2 9 8 7 8 2 3 5 5 9 2 2 196 5 699 4 157 4 2 2602999999639999999999999999999999999999 99999999999 1
C2017061836    01                                      07-DEC-2023 19:22:5707-DEC-2023 19:28:35 1 1 2 1 2 3 2 1 2 2 2 2 2 5 4 3 4 3 3 7 9 6 3 2 7 2 538 299 258 4 2 26029999996599999999999999999999999999999999 8999999 1
C2017061900    01                                      08-DEC-2023 00:19:2808-DEC-2023 00:23:58 1 2 199 1 3 492 3 3 3 3 4 3 3 3 3 3 3 8 8 6 2 2 596 4 799 8 172 6 2 220699999964999999999999999999999999999999 999999999 2
C2017061979    01                                      08-DEC-2023 07:53:0108-DEC-2023 07:55:24 1 2 199 1 1 114 1 1 1 1 110 9 810 1 4 0 0 8 1 1 5 3 4 2 199 176 6 2 2302999999639999999999999999999999999999119999999999 1
