286001唯一合格男    2 999999901    240920210250211611000100193    2 10000711010201012                                                                                                                                                                    01010103080103040403030505030304040304070302970198069799970240030102906999501959999999999999999999999999999999999999999010104
286009唯一合格女    2 999999901    240920215636221254000111202051 2 10000104010201011                                                                                                                                                                    02990198989998989898980403989898040405989803020598050799080135010202906999602639999999999999999999999999999099999999999010204
286068唯一合格女   03 999999901    240920192538193946000100248    2 10000504010201011                                                                                                                                                                    01020102020403030303020707030303030404060603020203051999080252060202906999302020899999999999999999999999999999999999999020201
286083唯一合格男   04 999999901    240922181439183123000100193    2 10000711010101011                                                                                                                                                                    02990102049202980201980605980202030303070602980002061999080338020202906999501079999991399999999999999999999999999999999010104
286097唯一合格男   08 999999901    240920205812211013000100179    1 10002112010201012                                                                                                                                                                    01010202040801020202020809020304020303080102020102050202999859050202106999999649999999999999999999999999999991799999999010101
286152唯一合格女   04 999999901    240920183713183918000112203028 1 30000032010302011                                                                                                                                                                    01020102040802030202020807020303030400080303020502060202990154040202906999602079999990799999999999999999999999999999999010201
286170最年輕的男    2 999999901    240920182525184129000100179    1 10002112010202021                                                                                                                                                                    01010298019204980202970606029702020405080502020403053802990249050202906999106659999999999999999999999999999999914999999010101
286187唯一合格男   07 999999901    240920182553183609000100291    2 10000072010201012                                                                                                                                                                    01010104010604040304030502030403040405090703030503030102990257050202105999999649999999999999999999999999999991899999999010101
286224最年輕的女   05 999999901    240920182658183717000100255    1 10000419010301031                                                                                                                                                                    01010298040302020298980606020304020300050002020501050202990157060202906999104209999999999999999999999999901999999999999010201
286225最年輕的女    2 999999901    240920182700184617000111202001 2 20000032010501051                                                                                                                                                                    01010103010403030302030605030203030305080503020503060102990237030202901901999639999999999999999999999999999069999999999020201
286262唯一合格男  042 999999901    240924182419183512000100250    1 10000372010101011                                                                                                                                                                    01010101140202010101010910020404020200040002010501042101990145040404106999999669999999999999999999999999999999999239999010102
286266唯一合格女    2 999999901    240920182820183811000200362    2 10000366010201011                                                                                                                                                                    01020101040101020102010810020304020300020002010001039699040159050202104999999659999999999999999999999999999999901999999010201
286293唯一合格女   07 999999901    240920202755203834000100283    2 10000076010201011                                                                                                                                                                    01030202080202030303030707020203040403090302030503060799080256060202106999999649999999999999999999999999999992499999999010201
