082285最年長的女   06 999999903    221202202326204127000100199    2 10000672010200012                                                                                                                                                                    0101950104080201980298080907100103  039810  01029605020201990162040505602999999679999999999999999999999999999999999993399010201
082296唯一合格男   05 999999903    221204135028135844000100152    2 10000800010101011                                                                                                                                                                    0101010104080101010203080707100202  000509  02020204050202990150050202105999999099999999999169999999999999999999999999999010102
082314唯一合格女   08 999999903    221202202515203511000100172    2 10000972010201011                                                                                                                                                                    0101010104010101010101091010100304  001010  01029800060201990141020202501999999139999999999999903999999999999999999999999010202
082344唯一合格男   03 999999903    221202202701204357000100049    2 10002384010201011                                                                                                                                                                    0101010496990404970496030303000403  070805  02980203030102990347040101906999601059999059999999999999999999999999999999999010101
082364唯一合格女   07 999999903    221202202749204035000100107    2 10002168010403011                                                                                                                                                                    0103019897999798020302050505050497  050805  03020304060102990248020202602999999649999999999999999999999999999992599999999010204
082396唯一合格男   07 999999903    221202202922203904000100214    2 10000372010201011                                                                                                                                                                    0101020304010403030303020201010402  070905  03030205060102990243060302906999102649999999999999999999999999999990399999999010101
082412唯一合格男   05 999999903    221202203002204145000100109    2 10001156010201012                                                                                                                                                                    0101010401080302030303030303020402  040804  03020302030102990341030202501999999109999999999990199999999999999999999999999010102
082416唯一合格女   06 999999903    221204144217145614000100152    2 10000800010201011                                                                                                                                                                    0299010198990298980298989898989898  989898  98989898989899989821010202901501999679999999999999999999999999999999999992299010202
082467唯一合格女   07 999999903    221202203305204230000111256007 1 10000128010201011                                                                                                                                                                    0101010208010302010202080706070204  000505  01020206050202990167060202302999999649999999999999999999999999999991299999999010201
082478唯一合格女  042 999999903    221202203357204408000100179    1 10001336010201011                                                                                                                                                                    0103010302030202030302060505060202  080907  01020205060102990366050202901601999669999999999999999999999999999999999099999010201
082496唯一合格男   06 999999903    221204131814132632000100163    1 10001180010201012                                                                                                                                                                    0101010202080202030202070707080203  050506  01030308049699080167060202104999999679999999999999999999999999999999999992899020101
082508唯一合格男    2 999999903    221202203606204624000110256033 2 20000040010201012                                                                                                                                                                    0101010404020403980303050505060303  060805  02030395060102990248070202102999999639999999999999999999999999999059999999999010101
082544唯一合格女   03 999999903    221202203847204950000100235    1 10000036010201012                                                                                                                                                                    0102010302049595950303060604040403  060605  04020205060799080181060202903602999689999999999999999999999999999999999999908010201
082566唯一合格女   08 999999903    221202204018205404000100225    1 10000200010201012                                                                                                                                                                    0101010304020202029898060608080297  060708  01010100040202990159060202602999999139999999999999919999999999999999999999999010201
082580唯一合格女   07 999999903    221202213031214511000100172    2 10000972010201012                                                                                                                                                                    0101010301080303030303020505050498  060905  02030305032802990242040202906999602649999999999999999999999999999991999999999010201
082592最年輕的男   03 999999903    221204190221191106000110651029 2 10000148010302031                                                                                                                                                                    0195010408010404040404030004030402  020205  04030204050799089795060202602999999689999999999999999999999999999999999999908010101
082631最年長的男   07 999999903    221202204418205135000100109    2 10001156010404012                                                                                                                                                                    0101030401080404040404000000000403  050710  04030305030102990274040202105999999649999999999999999999999999999992999999999010104
082651唯一合格男   04 999999903    221204165158170702000100049    2 10002384010301011                                                                                                                                                                    0195010104180201010202080707100297  030708  02010105060202990147040202906999105079999999599999999999999999999999999999999010101
082673唯一合格男   03 999999903    221204132856134158000100107    2 10002168010301011                                                                                                                                                                    0104010303140303030403070605060303  080807  03030305060101990148030101901602999049901999999999999999999999999999999999999020101
082674唯一合格男    2 999999903    221202204626205753000100049    2 10002384010201011                                                                                                                                                                    0103010204010202020302070705070203  040706  02020304040202990174040101106999999659999999999999999999999999999999901999999010101
082680唯一合格男   05 999999903    221203162351163043000100172    2 10000972010401011                                                                                                                                                                    0198020214040101020202080807090103  030708  01020108040202990144030202106999999109999999999990599999999999999999999999999010101
082716唯一合格女    2 999999903    221204190519191325000100235    1 10000036010201012                                                                                                                                                                    0101010297999702020202080798060203  090506  02020205050799080170070202104999999659999999999999999999999999999999903999999010201
082732唯一合格女    2 999999903    221204144810145623000100140    1 10001420010100011                                                                                                                                                                    0101010401040404030404040302000402  060705  04030302030102990240050303906999104639999999999999999999999999999099999999999010201
082737唯一合格女   06 999999903    221202204847205731000100035    2 10001048010302011                                                                                                                                                                    0104010104920102020202080808080197  000010  01030100040201990163050202302999999679999999999999999999999999999999999993199020201
082740唯一合格女  042 999999903    221204162213164538000100049    2 10002384010302012                                                                                                                                                                    0299020201140202980102080898090298  060809  01989808969699040142040202906999106669999999999999999999999999999999999249999010201
082758唯一合格男   03 999999903    221202204942205710000100172    2 10000972010201011                                                                                                                                                                    0101010404010404040404000000000498  100000  04039810063801990169040202905999602689999999999999999999999999999999999999910010101
082764最年長的男    2 999999903    221202204954205723000100235    1 10000036010603012                                                                                                                                                                    0102030114040101010101101010100101  000510  01030305060201990256030202602999999659999999999999999999999999999999902999999010101
082769最年輕的女   05 999999903    22120221522422022500099601188  2 10000890010301031                                                                                                                                                                    0101020204920202020302070706060203  050707  02019805069699080152040202902501999079999999599999999999999999999999999999999010201
082837最年長的男    2 999999903    221202205308210346000100163    1 10001180010603012                                                                                                                                                                    0299010108929802020302080606080203  000907  01010205030102990245030202501999999659999999999999999999999999999999906999999010104
082850唯一合格男    2 999999903    221202205350210323000111252019 1 20000040010201011                                                                                                                                                                    0101980401030404040303060303040403  050704  03030205050102990340070303201999999639999999999999999999999999999089999999999010101
082853唯一合格女   06 999999903    221202205338210833000100179    1 10001336010201011                                                                                                                                                                    0101019804920203030203060607079604  030608  03030306020202990138020202901901999679999999999999999999999999999999999991999010202
082864唯一合格男    2 999999903    221202205409211237000100199    2 10000672010201011                                                                                                                                                                    0101050302920301010303090503100404  101010  01030300050101990247040202106999999659999999999999999999999999999999902999999020101
082880最年長的男    2 999999903    22120220545921014100099601188  2 10000890011004012                                                                                                                                                                    0101020108010201010101080908100204  040810  01020203040201990150040202105999999659999999999999999999999999999999902999999010101
082932唯一合格男   07 999999903    221202205910212230000100172    2 10000972010101011                                                                                                                                                                    0299010298999702030302989898980103  000609  02020210020202990126040101906999602649999999999999999999999999999990999999999010102
082946唯一合格男  042 999999903    221202212219212416000100235    1 10000036010201011                                                                                                                                                                    0103010101030101010202100807090296  060506  01010206040202990176060202105999999669999999999999999999999999999999999169999010101
082951唯一合格男   08 999999903    221204133813134953000100163    1 10001180010101011                                                                                                                                                                    0299019704920201010395070706070104  050507  01020105020201990229040101906999602139999999999999913999999999999999999999999010101
082952唯一合格女    2 999999903    221202205937211152000100049    2 10002384010201012                                                                                                                                                                    0103010408120404040404020200000403  080603  04030206063802990263040302302999999659999999999999999999999999999999903999999020201
082967唯一合格女   07 999999903    221204162617162935000100214    2 10000372010100012                                                                                                                                                                    0299989898999898989898980098980398  989898  03039598989899039827010201906999995649999999999999999999999999999990399999999010201
082977唯一合格女  042 999999903    221204133901135127000100183    2 10000794010100011                                                                                                                                                                    0299010101020202020202101005050202  050510  02020205060202990130020202906999601669999999999999999999999999999999999289999010204
082990唯一合格女  042 999999903    221202210133210941000200347    2 10000415010201011                                                                                                                                                                    0101010402040404040404030000000404  081005  02030204053802990271060302206999999669999999999999999999999999999999999029999010201
083003唯一合格女   06 999999902    221202191201192014000200347    2 10000415010100011                                                                                                                                                                    0104010404140404040404000000000402  100805  02020103060799080165060202204999999169999999999999999999901999999999999999999020201
083021唯一合格女   05 999999902    221204140640141956000100207    2 10000380010201011                                                                                                                                                                    0102010108030102020202080708080204  040609  01020307050201990148030202602999999109999999999991299999999999999999999999999010204
083039唯一合格男  042 999999902    221202191326192536000100235    1 10000036010201012                                                                                                                                                                    0101019708010303030202060500040303  070808  03030305040799080144060202906999206669999999999999999999999999999999999049999010101
083061唯一合格男   04 999999902    221204141855142311000100183    2 10000794010101011                                                                                                                                                                    0299010298999898989898060705080202  070908  02020205060202990220030303906999103079999991099999999999999999999999999999999010101
083083唯一合格男   05 999999902    221204190129191439000100049    2 10002384010101011                                                                                                                                                                    0299019898999898989898050506069803  060406  97980205040799080181040202601999999099999999999019999999999999999999999999999010102
083096唯一合格女    2 999999902    221202213009213730000100109    2 10001156010201011                                                                                                                                                                    0103010301030403030303050101030403  050605  03030308030799080264060202104999999179999999999999999999999029999999999999999010101
083112唯一合格女    2 999999902    221205180211181846000108207243 2 10000118010100011                                                                                                                                                                    0101010404010398960302080505070301  071007  02039606060101990137020202104999999659999999999999999999999999999999913999999010201
083151最年長的女   03 999999902    221202191832192815000100047    2 10001094010200012                                                                                                                                                                    0101010401040404040404020201010303  070706  02030307053802990159060101204999999049901999999999999999999999999999999999999010201
083177唯一合格女   03 999999902    221202203910204625000100214    2 10000372010201011                                                                                                                                                                    0101010401020404040404070000050402  101001  04020102050402990269060202104999999020299999999999999999999999999999999999999010201
083193唯一合格男   07 999999902    221204145547150627000100207    2 10000380010301011                                                                                                                                                                    0104020304080201040404050301020203  050808  02020302050202990154040202906999303649999999999999999999999999999990599999999010104
083204唯一合格男   03 999999902    22120219204319272900099601188  2 10000890010401011                                                                                                                                                                    0102010303040404030304030100000402  051005  03030200050102990152050101906999601689999999999999999999999999999999999999904010101
083236最年長的女    2 999999902    221202192156193731000100066    2 10002478010702012                                                                                                                                                                    0103010401920404040404000000000402  000900  04030300981999080242020202906999602639999999999999999999999999999109999999999010204
083249唯一合格女    2 999999902    221202192218193357000100035    2 10001048010302011                                                                                                                                                                    0102010404010404970404040100000403  090800  04020305059699080184070202206999999079999990199999999999999999999999999999999020201
083282最年輕的女   08 999999902    221202192403193405000100049    2 10002384010402041                                                                                                                                                                    0103010204020204040303090707070297  090807  02020200020799080181060404301999999149999999999999999159999999999999999999999010201
083305唯一合格女    2 999999902    221202192512193443000100225    1 10000200010201011                                                                                                                                                                    0101010398990303970303050101010497  050106  03030303069799080151040302104999999659999999999999999999999999999999909999999020201
083309唯一合格女    2 999999902    221202192522193616000100107    2 10002168010201011                                                                                                                                                                    0101010104030101010101101010100103  050010  01020200060201990160030202904104999659999999999999999999999999999999915999999010201
083334最年輕的男   03 999999902    221204145834150943000100204    2 10000128010302031                                                                                                                                                                    0104010413060203040303060301040403  090807  04020206043802990169060101214999999689999999999999999999999999999999999999902010101
083347唯一合格女   06 999999902    221202192647193758000100235    1 10000036010302011                                                                                                                                                                    0103010208300202020203060406050203  060607  02020207040799040187060202801999999679999999999999999999999999999999999990999010201
083359唯一合格女   07 999999902    221202192712194129000100179    1 10001336010100011                                                                                                                                                                    0101010401040404040404039898000402  040704  04029804050102990237040303906999302649999999999999999999999999999991199999999010201
083373唯一合格男   03 999999902    221202192752193713000200347    2 10000415010301012                                                                                                                                                                    0102010301040304040404050301000403  050706  04030305060799960252040302602999999059999059999999999999999999999999999999999010101
083378唯一合格男    2 999999902    221202192756194215000100247    2 20000032010101011                                                                                                                                                                    0101020401080404040404000000000404  030404  04030310060799080346060303105999999179999999999999999999999069999999999999999010101
083397唯一合格女   04 999999902    221202192909193931000100214    2 10000372010504011                                                                                                                                                                    0101010304080303020395050404030403  070807  04030302060799080261040202302999999079999999599999999999999999999999999999999010201
083443最年長的男    2 999999902    221202193206194038000111252019 1 20000040010804012                                                                                                                                                                    0101020204080201030303070504090203  000907  01030308050201990148040202104999999639999999999999999999999999999089999999999010101
083457唯一合格男  042 999999902    221204131702132535000100140    1 10001420010101011                                                                                                                                                                    0103020404020403040404020203010403  060805  04030203050102990235050303906999801669999999999999999999999999999999999249999010101
083470最年輕的女  042 999999902    221204150118151001000100152    2 10000800010402041                                                                                                                                                                    0101010104080201010202080707070203  040507  02020206050202990164050202905999302669999999999999999999999999999999999159999010201
083484最年輕的男   07 999999902    221202193506195303000100049    2 10002384010302031                                                                                                                                                                    0104020301020202020303060606070204  030806  98030305040799040181070103212999999669999999999999999999999999999999999989999020101
083497唯一合格男   06 999999902    221202193558194409000100109    2 10001156010201011                                                                                                                                                                    0102010208010402010202060707080103  080908  02030204059899080260060101302999999679999999999999999999999999999999999993199010101
083530唯一合格男   04 999999902    221202193807200154000100199    2 10000672010201011                                                                                                                                                                    0101010204920202980296959898980296  989898  02969698960699080141040202906999602079999991199999999999999999999999999999999010104
083540唯一合格男  042 999999902    221202193829200325000100124    2 10000692010101011                                                                                                                                                                    0102019501040303010303050504060398  060706  02030306060799080131020101501999999669999999999999999999999999999999999109999010104
083541唯一合格女    2 999999902    221202212805213734000100066    2 10002478010100011                                                                                                                                                                    0299019798990298020202080808080203  030508  02030295950699080154020202901303999659999999999999999999999999999999995999999010201
083545唯一合格女    2 999999902    221202193904194817000100235    1 10000036010302011                                                                                                                                                                    0101010403040404030404050000000402  051000  02030305030799030340040303906999602659999999999999999999999999999999906999999010201
083558唯一合格女  042 999999902    22120219401519480000099601188  2 10000890010302011                                                                                                                                                                    0102010498990404040404000000000402  051000  04030305030102990140060303906999104669999999999999999999999999999999999249999010201
083580最年輕的女   07 999999902    221202194134195055000100225    1 10000200010301032                                                                                                                                                                    0102010401040402030304020200950403  081005  04030202050101990255050302602999999649999999999999999999999999999993099999999010201
083589唯一合格男   06 999999902    221204150444151308000100183    2 10000794010201012                                                                                                                                                                    0102010204010101010202101005100398  000510  02010105040201990158040202401999999679999999999999999999999999999999999993299010104
083596唯一合格男   03 999999902    221202194244195340000111252019 1 20000040010101011                                                                                                                                                                    0101010408010404040404000300000402  040805  04030303060699080334040202906999301689999999999999999999999999999999999999901010101
083597最年輕的男    8 999999902    221202194251195245000100179    1 10001336010402041                                                                                                                                                                    0102010203020202020202070706070204  050208  02020200060202990269060202302999999659999999999999999999999999999999905999999010101
083603最年長的女    2 999999902    221202212758214008000100247    2 20000032010402012                                                                                                                                                                    0102010404020404040404000000000403  050705  04030203030799080161040202901302999659999999999999999999999999999999907999999010202
083637最年輕的男   04 999999902    221202194534195943000110256033 2 20000040010503051                                                                                                                                                                    0101010401020303030304030200000403  050103  03030308040799080188060202701999999079999990199999999999999999999999999999999010101
083639最年輕的女    2 999999902    221202211019212304000100109    2 10001156010402041                                                                                                                                                                    0101010304080398960404050505050302  070707  04039800069899080251040101905999401659999999999999999999999999999999905999999010201
083651唯一合格男   04 999999902    221202194632195417000100172    2 10000972010101011                                                                                                                                                                    0101010401020304040304010100000403  080803  04030204030102990284060201601999999079999992099999999999999999999999999999999010101
083675唯一合格女    8 999999902    221202194816200737000100066    2 10002478010100011                                                                                                                                                                    0198019801020498989898989805989898  060898  96030398069699039830050202906999206659999999999999999999999999999999903999999010204
083703唯一合格男    2 999999902    221202195018200751000100163    1 10001180010201011                                                                                                                                                                    0101010297990295020202060698070202  950898  02030205060799080195020202906999106179999999999999999999999049999999999999999010102
083718唯一合格男   07 999999902    221202195125200109000100214    2 10000372010201011                                                                                                                                                                    0104010401020403030404030000010404  080906  04020205053802990261060301214999999649999999999999999999999999999991299999999010101
083736唯一合格男   04 999999902    221202195325201612000100109    2 10001156010101011                                                                                                                                                                    0299010201080302030298080808089898  080805  03030198060401990150050201501999999079999990799999999999999999999999999999999010104
083756唯一合格女    2 999999902    221202195420200200000200347    2 10000415010100011                                                                                                                                                                    0101010301040404030302040802020403  090905  04030303063802990265070203104999999639999999999999999999999999999099999999999010201
083767最年輕的男   06 999999902    221202195443200312000100047    2 10001094010302031                                                                                                                                                                    0101010102080101010101090702070404  000305  04030300040799080171040202602999999679999999999999999999999999999999999990399010101
083792最年長的女    2 999999902    221202214037215709000100235    1 10000036010601012                                                                                                                                                                    0103010204929802020202060706070202  069807  02010100060799080237020202906999105639999999999999999999999999999079999999999020201
083806最年輕的男    2 999999902    221202195658200721000100172    2 10000972010502051                                                                                                                                                                    0103010204020202020202070607070202  070807  02010205050202990178060202302999999659999999999999999999999999999999914999999010101
083810最年輕的女    2 999999902    221204130853131941000100218    2 10000124010402041                                                                                                                                                                    0101010304010303020304050503030402  071007  03020304050102990184060202302999999659999999999999999999999999999999903999999010201
083889最年輕的男   04 999999902    221202200258201322000100179    1 10001336010403041                                                                                                                                                                    0102010214080201010302070605060403  080909  02020201040202990180060201104999999079999990399999999999999999999999999999999010101
083931最年輕的女   05 999999902    221204160840161726000111256007 1 10000128010301031                                                                                                                                                                    0103019702040202020202050505059797  050505  02020200040799080276050202901214999659999999999999999999999999999999901999999020201
083965最年長的男    8 999999902    221202200726201719000100199    2 10000672010402012                                                                                                                                                                    0102010104080201010296090807080296  000608  01010206050201990154050202104999999659999999999999999999999999999999902999999010101
083981最年輕的女    2 999999902    221202200807201802000110256033 2 20000040010402041                                                                                                                                                                    0101020204020202020303060605040203  050705  02020306050202990187060202302999999659999999999999999999999999999999902999999020201
083991唯一合格男  042 999999902    221205180137181457000100207    2 10000380010101011                                                                                                                                                                    0101010204080101010101090908080104  000610  02020200040202990142040202906999301669999999999999999999999999999999999089999010101
084001最年輕的男   06 999999901    221202181840182930000100107    2 10002168010202021                                                                                                                                                                    0299010201040303020302050605060202  050706  02010206050202990261040202905999602679999999999999999999999999999999999993599010101
084004最年輕的男   03 999999901    221202181851182757000100225    1 10000200010302032                                                                                                                                                                    0105010401040404030404000000000402  070806  04030206030101990239030202906999104689999999999999999999999999999999999999909010101
084018唯一合格男    2 999999901    221202211808212657000100199    2 10000672010301011                                                                                                                                                                    0101030402010404040404010101010496  070904  04020305033802990244060303906999105659999999999999999999999999999999917999999020101
084085唯一合格男   07 999999901    221202182135182955000100214    2 10000372010401011                                                                                                                                                                    0103010101020101010101080909100102  000810  01020203043502990163060202104999999109999999999991099999999999999999999999999020101
084092最年輕的男   04 999999901    22120218215118292000099601188  2 10000890010402041                                                                                                                                                                    0101020208020201030302080807070203  080807  02030103040799080177060202104999999079999990299999999999999999999999999999999010101
084097唯一合格男   05 999999901    221204140940141933000100152    2 10000800010301012                                                                                                                                                                    0101020204010202010203060706050304  040806  02020205059699040157070202104999999109999999999990199999999999999999999999999010101
084107唯一合格女  042 999999901    221204140952142428000100049    2 10002384010201011                                                                                                                                                                    0101010304030303980303950605050497  080906  03039605060101990252040201602999999089999999913999999999999999999999999999999020201
084116唯一合格女   07 999999901    221204130801132735000100049    2 10002384010100011                                                                                                                                                                    0299019898999898980295989898989702  989898  98989898989899080148010402602999999679999999999999999999999999999999999991599020202
084124唯一合格男   06 999999901    221205190403191329000100222    2 10000108010301011                                                                                                                                                                    0105020404010404030403010101010403  050602  04030205060102990351050303105999999679999999999999999999999999999999999993299010101
084126唯一合格女  042 999999901    221202182333183344000100124    2 10000692010201011                                                                                                                                                                    0102010401080404020404000000000403  051000  04030305060101990141050202901105999669999999999999999999999999999999999279999010204
084151最年長的男  042 999999901    221202182438183301000100047    2 10001094010402012                                                                                                                                                                    0104010104010101010202090908090203  060809  02020107040201990167040202105999999669999999999999999999999999999999999289999010101
084174唯一合格男   07 999999901    221202182548183551000100109    2 10001156010301011                                                                                                                                                                    0105010304020303950202060303049595  070505  03030307010102990265060202906999104649999999999999999999999999999990899999999010101
084185最年輕的女    2 999999901    221202182614183518000111252019 1 20000040010301031                                                                                                                                                                    0101010204010301980203091003080203  070609  02010105040202990184060101302999999059999019999999999999999999999999999999999020201
084198唯一合格男   06 999999901    221202182640183555000111256007 1 10000128010201011                                                                                                                                                                    0102010101040202010101080808100102  100505  01020210053802990270060202302999999679999999999999999999999999999999999991999010101
084208唯一合格男    2 999999901    221202182715183541000100049    2 10002384010201011                                                                                                                                                                    0101010102080101010202091009100204  070708  02020210050202990169070202104999999659999999999999999999999999999999914999999010101
084222唯一合格女   06 999999901    221205210217212035000100117    2 10000878010100011                                                                                                                                                                    0101010401020498040496040504040303  050504  04030303069899030245040103901401999959999999999999999999999999999999999999999010204
084223唯一合格男  042 999999901    221202182809183733000100235    1 10000036010201012                                                                                                                                                                    0101040101040202020198080707080202  010207  02030306050202990167060202104999999669999999999999999999999999999999999069999010101
084224最年輕的男   03 999999901    221202182811184137000100035    2 10001048010502051                                                                                                                                                                    0103010304010404030303020200020303  070705  03030203033802990183070101204999999059999019999999999999999999999999999999999010101
084229最年長的女   03 999999901    221202211548212517000100179    1 10001336010402012                                                                                                                                                                    0101010401040304030304030202020402  050903  03020103050102990249040202906999303289999999999999999999999999999999999999999020201
084252唯一合格男    2 999999901    221202183013184333000100172    2 10000972010101011                                                                                                                                                                    0299010198990101980103100706100204  000506  01030305061999080140050202906999106639999999999999999999999999999109999999999020101
084262唯一合格女  042 999999901    221202183051184321000100199    2 10000672010100011                                                                                                                                                                    0195020304030303960404030204010303  020805  02020309040799080266040202602999999669999999999999999999999999999999999179999010204
084274最年輕的女   03 999999901    221202183135184504000110256033 2 20000040010301031                                                                                                                                                                    0101010202040302020303070708080202  100807  01020205040799080173040203602999999020799999999999999999999999999999999999999010201
084276唯一合格女  042 999999901    221205180548181546000100225    1 10000200010100011                                                                                                                                                                    0198019898999898989898101098989898  000910  01989898980202990140010202901501999669999999999999999999999999999999999209999010201
084283唯一合格女   06 999999901    221202183214184157000100107    2 10002168010201011                                                                                                                                                                    0101010101020101010101101005100304  001010  03020205060202990149040202501999999679999999999999999999999999999999999990499010201
