T2011030375    999999999999999999999999999999999999999923-MAY-2017 15:42:5523-MAY-2017 15:45:04 4 261 599 4 2 2 1 3 3 2 399 6 2 299 2 5639999999999999999999999999999 999999999999999
T2011030363    999999999999999999999999999999999999999922-MAY-2017 21:18:5822-MAY-2017 21:21:27 1 157 7 199 4 4 3 3 3 399 0 3 799 3 2 8639999999999999999999999999999 199999999999999
T2011030361    999999999999999999999999999999999999999922-MAY-2017 21:15:2122-MAY-2017 21:17:48 3 133 799 4 4 4 4 3 3 399 2 3 1 199 2 4669999999999999999999999999999999999 899999999
T2011030353    999999999999999999999999999999999999999923-MAY-2017 07:29:0723-MAY-2017 07:31:07 3 157 599 4 4 4 4 4 3 399 2 4 799 8 1 56599999999999999999999999999999999 39999999999
T2011030327    999999999999999999999999999999999999999923-MAY-2017 07:25:4223-MAY-2017 07:28:13 2 157 5 199 4 4 4 4 3 3 299 4 799 8 1 564999999999999999999999999999999 2999999999999
T2011030319    999999999999999999999999999999999999999923-MAY-2017 10:18:5223-MAY-2017 10:24:21 4 176 799 4 4 4 4 3 3 3 199 6 799 8 2106799999999999999999999999999999999999934999999
T2011030309    999999999999999999999999999999999999999923-MAY-2017 10:25:1523-MAY-2017 10:27:15 2 176 7 199 4 4 4 3 3 3 199 6 799 8 210 99999999999 499999999999999999999999999999999
T2011030304    999999999999999999999999999999999999999923-MAY-2017 16:31:1323-MAY-2017 16:34:11 1 154 4 199 4 4 3 3 2 299 1 5 1 299 2 36599999999999999999999999999999999139999999999
T2011030269    999999999999999999999999999999999999999925-MAY-2017 04:03:5925-MAY-2017 04:06:42 1 168 7 299 4 4 4 2 3 399 3 5 1 299 2106599999999999999999999999999999999149999999999
T2011030243    999999999999999999999999999999999999999922-MAY-2017 15:39:0822-MAY-2017 15:41:20 2 159 4 199 3 3 3 3 2 3 299 5 1 299 2 76699999999999999999999999999999999991599999999
T2011030227    999999999999999999999999999999999999999922-MAY-2017 22:59:1222-MAY-2017 23:02:57 2 138 4 199 4 4 3 3 3 3 399 1 799 3 2 36899999999999999999999999999999999999999109999
T2011030193    999999999999999999999999999999999999999922-MAY-2017 23:05:1522-MAY-2017 23:07:25 4 275 799 1 3 3 3 3 2 3 299 4 799 8 1 7669999999999999999999999999999999999 699999999
T2011030152    999999999999999999999999999999999999999924-MAY-2017 09:24:5624-MAY-2017 09:29:06 1 277 6 199 3 3 4 3 3 399 1 4 2 299 1 76899999999999999999999999999999999999999 59999
T2011030113    999999999999999999999999999999999999999922-MAY-2017 13:00:5522-MAY-2017 13:03:02 4 166 799 4 4 4 4 4 3 3 199 6 799 8 1 66599999999999999999999999999999999 39999999999
T2011030103    999999999999999999999999999999999999999922-MAY-2017 17:55:1822-MAY-2017 17:56:39 3 166 799 4 4 4 4 4 3 399 0 6 799 8 1 66599999999999999999999999999999999 79999999999
T2011030091    999999999999999999999999999999999999999924-MAY-2017 08:45:2624-MAY-2017 08:46:43 3 165 499 4 3 3 3 3 2 299 0 6 1 299 1 86599999999999999999999999999999999 79999999999
T2011030008    999999999999999999999999999999999999999923-MAY-2017 11:58:5623-MAY-2017 12:00:49 2 165 4 199 3 3 4 3 2 2 099 6 1 299 1 81399999999999999179999999999999999999999999999
T2011020155    999999999999999999999999999999999999999925-MAY-2017 11:13:1325-MAY-2017 11:14:52 4 164 799 4 2 3 2 4 1 1 399 4 2 299 1106899999999999999999999999999999999999999 29999
T2011020148    999999999999999999999999999999999999999923-MAY-2017 22:35:4823-MAY-2017 22:37:23 1 164 7 199 2 3 3 4 1 199 2 4 2 299 1106599999999999999999999999999999999129999999999
T2011020119    999999999999999999999999999999999999999924-MAY-2017 07:44:0024-MAY-2017 07:47:37 2 155 4 199 4 4 4 4 3 2 299 421 199 1106499999999999999999999999999999924999999999999
T2011020085    999999999999999999999999999999999999999926-MAY-2017 15:44:0226-MAY-2017 15:48:02 1 151 6 199 4 4 4 4 2 399 1 5 799 8 1 6 799999911999999999999999999999999999999999999
T2011020070    999999999999999999999999999999999999999926-MAY-2017 16:00:5026-MAY-2017 16:02:14 1 151 6 199 4 4 4 4 3 399 1 5 799 8 1 76599999999999999999999999999999999109999999999
T2011020069    999999999999999999999999999999999999999925-MAY-2017 17:15:1925-MAY-2017 17:16:56 4 277 799 1 2 3 3 3 1 2 099 1 1 299 2 62099999999999999999999999999 29999999999999999
T2011020033    999999999999999999999999999999999999999923-MAY-2017 15:56:5223-MAY-2017 15:59:15 2 148 6 299 4 3 2 3 3 3 299 3 799 8 110 899999999 29999999999999999999999999999999999
T2011020027    999999999999999999999999999999999999999922-MAY-2017 14:38:0322-MAY-2017 14:41:22 1 274 7 299 3 3 3 3 3 399 2 4 799 8 1 46799999999999999999999999999999999999920999999
T2011020009    999999999999999999999999999999999999999924-MAY-2017 04:06:0824-MAY-2017 04:40:17 1 164 4 199 4 4 4 3 3 299 3 5 1 299 2 46699999999999999999999999999999999991899999999
T2011020002    999999999999999999999999999999999999999922-MAY-2017 14:18:2422-MAY-2017 14:19:31 3 173 799 4 4 4 4 4 3 399 1 3 1 299 2 818999999999999999999999999 2999999999999999999
T2010120155    999999999999999999999999999999999999999923-MAY-2017 11:32:4423-MAY-2017 11:35:10 1 166 6 199 2 2 2 4 2 299 2 5 799 8 1 5 59999 599999999999999999999999999999999999999
T2010120129    999999999999999999999999999999999999999924-MAY-2017 10:36:5124-MAY-2017 10:40:17 4 151 599 4 3 3 3 3 3 3 099 5 1 299 2 864999999999999999999999999999999 9999999999999
T2010120119    999999999999999999999999999999999999999923-MAY-2017 05:24:3023-MAY-2017 05:26:33 4 171 699 4 3 3 4 3 1 1 299 3 2 299 2 41699999999999999999999 39999999999999999999999
T2010120104    999999999999999999999999999999999999999923-MAY-2017 05:26:5323-MAY-2017 05:27:58 3 171 699 4 3 3 4 3 1 199 2 3 2 299 2 46599999999999999999999999999999999 19999999999
T2010120103    999999999999999999999999999999999999999923-MAY-2017 10:49:2623-MAY-2017 10:51:36 2 160 7 199 4 4 4 2 3 3 199 3 4 199 2 5639999999999999999999999999999 399999999999999
T2010120071    999999999999999999999999999999999999999923-MAY-2017 10:51:5723-MAY-2017 10:53:15 1 160 7 199 4 4 4 2 3 399 1 3 4 199 2 5639999999999999999999999999999 199999999999999
T2010120069    999999999999999999999999999999999999999922-MAY-2017 13:07:3522-MAY-2017 13:10:06 4 148 699 4 4 4 4 3 3 3 399 3 3 199 2 8 899999999 19999999999999999999999999999999999
T2010120041    999999999999999999999999999999999999999923-MAY-2017 06:45:4423-MAY-2017 06:49:17 4 257 599 4 2 2 2 3 2 1 399 4 2 199 1 5 99999999999 699999999999999999999999999999999
T2010120020    999999999999999999999999999999999999999923-MAY-2017 08:18:2423-MAY-2017 08:20:05 1 169 6 199 4 4 4 3 3 399 0 6 1 299 2 76399999999999999999999999999991199999999999999
T2010120016    999999999999999999999999999999999999999924-MAY-2017 08:24:0424-MAY-2017 08:25:52 1 169 6 199 4 4 4 3 3 399 0 5 1 299 2 76599999999999999999999999999999999169999999999
T2010110475    999999999999999999999999999999999999999922-MAY-2017 13:19:0422-MAY-2017 13:26:07 4 257 699 4 2 3 3 3 2 2 199 521 299 1 72099999999999999999999999999 29999999999999999
T2010110432    999999999999999999999999999999999999999922-MAY-2017 13:50:2022-MAY-2017 13:53:14 2 179 7 199 2 2 2 2 3 3 399 3 799 8 2 764999999999999999999999999999999 9999999999999
T2010110410    999999999999999999999999999999999999999922-MAY-2017 19:30:5122-MAY-2017 19:34:21 3 279 699 4 4 4 4 4 2 399 1 4 799 8 1 264999999999999999999999999999999 5999999999999
T2010110402    999999999999999999999999999999999999999922-MAY-2017 19:35:2622-MAY-2017 19:37:10 2 279 6 199 4 4 4 4 2 3 199 4 799 8 1 264999999999999999999999999999999 6999999999999
T2010110250    999999999999999999999999999999999999999922-MAY-2017 21:46:2222-MAY-2017 21:48:15 4 272 699 2 3 3 3 3 2 3 199 4 799 8 1 264999999999999999999999999999999 2999999999999
T2010110246    999999999999999999999999999999999999999922-MAY-2017 21:48:4422-MAY-2017 21:50:00 3 272 699 2 3 3 3 3 2 399 1 4 799 8 1 264999999999999999999999999999999 8999999999999
T2010110245    999999999999999999999999999999999999999922-MAY-2017 12:57:3822-MAY-2017 12:59:49 2 168 6 199 3 4 3 4 2 1 499 423 199 1 364999999999999999999999999999999 2999999999999
T2010110240    999999999999999999999999999999999999999922-MAY-2017 15:14:4022-MAY-2017 15:16:10 1 168 6 199 3 4 4 4 2 299 3 423 199 1 3639999999999999999999999999999 599999999999999
T2010110236    999999999999999999999999999999999999999923-MAY-2017 02:37:1123-MAY-2017 02:39:29 4 269 699 1 2 3 3 3 2 2 199 5 799 8 1 56399999999999999999999999999991299999999999999
T2010110219    999999999999999999999999999999999999999923-MAY-2017 22:33:5223-MAY-2017 22:35:09 1 269 6 299 2 3 3 3 2 299 1 5 799 8 1 5669999999999999999999999999999999999 599999999
T2010110173    999999999999999999999999999999999999999922-MAY-2017 13:33:2322-MAY-2017 13:34:55 2 172 6 199 3 3 3 3 3 3 499 5 799 8 1 4639999999999999999999999999999 399999999999999
T2010110116    999999999999999999999999999999999999999923-MAY-2017 10:17:5523-MAY-2017 10:19:28 4 165 799 4 3 3 3 3 2 2 299 3 1 299 2 8639999999999999999999999999999 499999999999999
T2010110103    999999999999999999999999999999999999999922-MAY-2017 13:08:5622-MAY-2017 13:11:05 3 154 799 4 2 3 3 4 1 199 3 2 2 299 1 66399999999999999999999999999991099999999999999
T2010110074    999999999999999999999999999999999999999922-MAY-2017 14:04:5622-MAY-2017 14:06:54 2 167 7 199 2 2 2 3 1 1 499 4 2 299 1 96399999999999999999999999999991199999999999999
T2010110058    999999999999999999999999999999999999999922-MAY-2017 13:53:4222-MAY-2017 13:55:40 2 166 7 199 3 3 2 4 2 3 299 621 299 2 8639999999999999999999999999999 799999999999999
T2010110053    999999999999999999999999999999999999999922-MAY-2017 14:27:0322-MAY-2017 14:28:20 1 166 7 199 3 3 2 4 2 299 1 621 299 2 8639999999999999999999999999999 399999999999999
T2010110041    999999999999999999999999999999999999999923-MAY-2017 09:40:3123-MAY-2017 09:47:00 4 251 699 4 3 3 3 3 3 3 299 4 1 299 2 2669999999999999999999999999999999999 599999999
T2010110035    999999999999999999999999999999999999999924-MAY-2017 10:17:3624-MAY-2017 10:19:37 1 251 6 199 3 3 3 3 3 399 2 4 1 299 2 26399999999999999999999999999991299999999999999
T2010110033    999999999999999999999999999999999999999922-MAY-2017 13:28:2322-MAY-2017 13:30:29 4 256 699 4 4 4 3 3 3 2 299 5 799 8 110639999999999999999999999999999 799999999999999
T2010110030    999999999999999999999999999999999999999922-MAY-2017 15:59:0622-MAY-2017 16:00:25 4 276 699 4 3 3 3 3 3 3 299 4 799 8 1 26899999999999999999999999999999999999999 79999
T2010110026    999999999999999999999999999999999999999922-MAY-2017 16:00:4022-MAY-2017 16:01:58 3 276 699 4 3 3 3 3 3 399 2 4 799 8 1 2639999999999999999999999999999 199999999999999
T2010100619    999999999999999999999999999999999999999926-MAY-2017 14:02:0426-MAY-2017 14:03:20 2 178 6 199 2 2 2 3 1 1 299 4 699 4 1 66599999999999999999999999999999999 29999999999
T2010100611    999999999999999999999999999999999999999926-MAY-2017 14:03:4126-MAY-2017 14:04:34 2 178 6 199 2 2 2 3 1 1 299 4 699 4 1 6179999999999999999999999 799999999999999999999
T2010100602    999999999999999999999999999999999999999924-MAY-2017 07:01:3124-MAY-2017 07:03:29 3 261 499 4 4 4 4 3 3 399 2 3 1 299 2 1 7999999 6999999999999999999999999999999999999
T2010100565    999999999999999999999999999999999999999922-MAY-2017 22:04:4422-MAY-2017 22:07:04 4 172 499 4 4 4 4 3 2 2 199 5 1 299 2 16599999999999999999999999999999999 69999999999
T2010100556    999999999999999999999999999999999999999923-MAY-2017 21:55:1023-MAY-2017 21:57:42 3 171 499 1 4 3 3 3 3 399 1 5 799 8 2 2149999999999999999 199999999999999999999999999
T2010100545    999999999999999999999999999999999999999922-MAY-2017 20:02:2122-MAY-2017 20:03:48 2 272 6 199 2 2 2 3 2 2 299 5 799 8 1 36599999999999999999999999999999999 39999999999
T2010100527    999999999999999999999999999999999999999922-MAY-2017 19:59:3122-MAY-2017 20:01:50 1 272 6 199 2 2 2 3 2 299 2 4 799 8 1 36599999999999999999999999999999999 69999999999
T2010100506    999999999999999999999999999999999999999923-MAY-2017 09:11:1623-MAY-2017 09:13:40 3 261 699 4 2 2 2 2 2 299 2 4 799 8 1101399999999999999139999999999999999999999999999
T2010100498    999999999999999999999999999999999999999922-MAY-2017 20:06:5722-MAY-2017 20:10:58 3 148 599 4 4 4 4 4 3 399 2 5 799 3 2 86499999999999999999999999999999912999999999999
T2010100458    999999999999999999999999999999999999999923-MAY-2017 20:11:2923-MAY-2017 20:13:18 2 249 5 199 4 4 4 3 3 3 399 5 799 3 2 8 7999999 1999999999999999999999999999999999999
T2010100453    999999999999999999999999999999999999999925-MAY-2017 22:51:0225-MAY-2017 22:52:49 4 158 699 4 4 3 4 4 3 3 299 5 799 3 2 36499999999999999999999999999999916999999999999
T2010100450    999999999999999999999999999999999999999923-MAY-2017 05:10:2423-MAY-2017 05:12:17 3 271 799 4 4 4 4 2 3 399 2 5 1 199 1 6669999999999999999999999999999999999 499999999
T2010100379    999999999999999999999999999999999999999924-MAY-2017 05:02:3524-MAY-2017 05:03:49 2 271 7 199 4 4 4 2 3 3 299 5 1 199 1 66399999999999999999999999999991199999999999999
T2010100378    999999999999999999999999999999999999999922-MAY-2017 14:18:1822-MAY-2017 14:20:06 4 165 699 4 3 3 3 4 3 3 399 521 299 1 86399999999999999999999999999991199999999999999
T2010100376    999999999999999999999999999999999999999926-MAY-2017 16:06:3026-MAY-2017 16:08:11 1 165 6 199 2 2 2 1 3 399 3 521 299 1 8179999999999999999999999 499999999999999999999
T2010100361    999999999999999999999999999999999999999922-MAY-2017 20:16:3222-MAY-2017 20:19:23 3 166 699 1 4 4 4 3 3 399 2 6 799 8 1 4639999999999999999999999999999 199999999999999
T2010100352    999999999999999999999999999999999999999923-MAY-2017 09:54:0423-MAY-2017 09:56:09 4 167 699 4 3 3 3 3 3 3 399 6 1 299 210 799999922999999999999999999999999999999999999
T2010100283    999999999999999999999999999999999999999924-MAY-2017 13:37:1424-MAY-2017 13:40:26 4 167 699 4 4 4 3 4 3 3 399 6 1 299 2106899999999999999999999999999999999999999 29999
T2010100254    999999999999999999999999999999999999999922-MAY-2017 15:38:2122-MAY-2017 15:39:47 2 271 6 199 3 4 3 4 2 2 299 421 299 1 4 999999999991299999999999999999999999999999999
T2010100245    999999999999999999999999999999999999999924-MAY-2017 15:33:0224-MAY-2017 15:36:23 3 270 699 4 4 4 4 3 3 399 2 5 799 8 2 364999999999999999999999999999999 9999999999999
T2010100244    999999999999999999999999999999999999999925-MAY-2017 10:44:3125-MAY-2017 10:46:44 2 158 5 199 4 4 4 3 3 3 399 1 799 5 3 36599999999999999999999999999999999 19999999999
T2010100231    999999999999999999999999999999999999999923-MAY-2017 08:48:0923-MAY-2017 08:50:33 1 151 4 199 3 3 2 4 2 299 1 4 2 299 1 267999999999999999999999999999999999999 4999999
T2010100224    999999999999999999999999999999999999999924-MAY-2017 10:44:4424-MAY-2017 10:46:47 1 151 4 199 3 3 2 4 2 299 1 4 2 299 1 2669999999999999999999999999999999999 699999999
T2010100158    999999999999999999999999999999999999999922-MAY-2017 19:56:5222-MAY-2017 19:59:06 4 143 699 4 3 3 2 3 3 3 399 3 1 299 2 76599999999999999999999999999999999 49999999999
T2010100135    999999999999999999999999999999999999999922-MAY-2017 19:59:3722-MAY-2017 20:01:20 4 143 699 4 3 3 3 3 3 3 399 3 1 299 2 76699999999999999999999999999999999991899999999
T2010100086    999999999999999999999999999999999999999922-MAY-2017 12:41:0722-MAY-2017 12:46:11 2 144 6 199 4 4 4 3 3 3 299 5 1 299 2 76399999999999999999999999999991099999999999999
T2010100081    999999999999999999999999999999999999999922-MAY-2017 14:35:3722-MAY-2017 14:44:16 1 144 6 199 4 4 4 3 3 399 1 5 1 299 2 76599999999999999999999999999999999 29999999999
T2010100063    999999999999999999999999999999999999999924-MAY-2017 00:01:2924-MAY-2017 00:05:41 2 246 6 199 4 4 4 3 3 3 199 3 1 299 21067999999999999999999999999999999999999 5999999
T2010100048    999999999999999999999999999999999999999922-MAY-2017 20:50:5022-MAY-2017 20:54:11 4 265 699 4 4 4 4 4 3 3 199 5 799 8 1 7 7999999 1999999999999999999999999999999999999
T2010100022    999999999999999999999999999999999999999923-MAY-2017 19:55:2123-MAY-2017 19:57:16 3 265 699 4 4 4 4 4 3 399 1 5 799 8 1 715999999999999999999 5999999999999999999999999
T2010100013    999999999999999999999999999999999999999922-MAY-2017 23:17:0222-MAY-2017 23:19:57 4 275 699 4 3 3 3 3 2 2 299 4 2 299 1 66899999999999999999999999999999999999999 19999
T2010100012    999999999999999999999999999999999999999926-MAY-2017 07:06:4026-MAY-2017 07:09:23 2 146 6 199 4 4 4 4 3 3 299 1 3 199 2 16599999999999999999999999999999999 29999999999
T2010100001    999999999999999999999999999999999999999922-MAY-2017 14:46:0422-MAY-2017 14:47:57 1 172 6 199 3 3 3 4 3 299 2 4 799 8 1 76599999999999999999999999999999999 69999999999
T2010080231    999999999999999999999999999999999999999922-MAY-2017 14:48:4622-MAY-2017 14:50:04 1 172 6 199 3 3 3 4 3 299 2 4 799 8 1 76499999999999999999999999999999926999999999999
T2010080225    999999999999999999999999999999999999999925-MAY-2017 23:03:5125-MAY-2017 23:05:38 4 265 599 4 3 3 3 3 2 2 299 4 799 8 2 56899999999999999999999999999999999999999 29999
T2010080165    999999999999999999999999999999999999999924-MAY-2017 13:22:4524-MAY-2017 13:24:49 4 278 599 4 3 3 3 3 2 2 299 6 799 3 1 618999999999999999999999999 1999999999999999999
T2010080152    999999999999999999999999999999999999999924-MAY-2017 19:48:2324-MAY-2017 19:50:53 3 260 699 1 3 4 3 3 3 399 2 5 799 8 2 3 899999999109999999999999999999999999999999999
T2010080125    999999999999999999999999999999999999999923-MAY-2017 12:23:4023-MAY-2017 12:26:21 2 155 5 199 4 4 4 4 3 3 399 5 799 8 2 510999999999999 5999999999999999999999999999999
T2010080121    999999999999999999999999999999999999999925-MAY-2017 13:39:2025-MAY-2017 13:40:56 2 157 7 199 4 4 4 4 3 3 399 5 799 8 2102099999999999999999999999999 29999999999999999
T2010080054    999999999999999999999999999999999999999923-MAY-2017 20:08:2723-MAY-2017 20:11:01 4 157 499 4 4 4 3 3 2 2 399 6 799 8 1 4669999999999999999999999999999999999 999999999
T2010080043    999999999999999999999999999999999999999922-MAY-2017 16:56:5822-MAY-2017 16:58:36 1 171 6 299 3 3 3 3 2 399 1 5 799 8 2 66899999999999999999999999999999999999999 29999
T2010070167    999999999999999999999999999999999999999924-MAY-2017 13:45:3524-MAY-2017 13:50:47 2 148 5 199 3 3 4 4 2 2 199 6 2 199 1 3639999999999999999999999999999 599999999999999
T2010070140    999999999999999999999999999999999999999922-MAY-2017 15:36:1922-MAY-2017 15:39:59 2 165 7 199 2 2 3 4 2 2 299 520 299 2 9 2 2999999999999999999999999999999999999999999
T2010070135    999999999999999999999999999999999999999924-MAY-2017 14:05:2524-MAY-2017 14:07:29 3 148 499 4 4 4 4 4 3 399 2 5 1 299 2 6639999999999999999999999999999 399999999999999
T2010070047    999999999999999999999999999999999999999922-MAY-2017 14:40:1222-MAY-2017 14:42:23 3 157 799 4 4 4 4 4 3 399 2 5 1 299 2 86799999999999999999999999999999999999932999999
T2010070009    999999999999999999999999999999999999999922-MAY-2017 13:36:4722-MAY-2017 13:39:44 3 267 699 4 2 2 2 3 2 199 1 4 2 299 1 86599999999999999999999999999999999 39999999999
T2010070002    999999999999999999999999999999999999999922-MAY-2017 15:05:3722-MAY-2017 15:06:55 3 267 699 4 2 2 2 3 2 199 1 4 2 299 1 86599999999999999999999999999999999139999999999
T2010040242    999999999999999999999999999999999999999922-MAY-2017 15:35:0422-MAY-2017 15:39:33 3 127 699 4 3 4 3 3 3 399 1 5 799 3 2 46599999999999999999999999999999999 39999999999
T2010040223    999999999999999999999999999999999999999922-MAY-2017 17:45:2422-MAY-2017 17:47:11 1 270 6 199 3 3 3 3 2 299 1 4 2 299 1 86899999999999999999999999999999999999999 29999
T2010040191    999999999999999999999999999999999999999923-MAY-2017 09:03:3723-MAY-2017 09:05:56 3 156 699 4 4 4 4 4 3 399 0 2 79998 2 7669999999999999999999999999999999999 599999999
T2010040183    999999999999999999999999999999999999999923-MAY-2017 09:06:2323-MAY-2017 09:07:59 1 156 6 199 4 4 4 4 3 399 0 2 799 8 2 76599999999999999999999999999999999 69999999999
T2010040181    999999999999999999999999999999999999999922-MAY-2017 21:37:0322-MAY-2017 21:40:21 2 167 6 199 4 4 4 4 2 3 299 3 1 299 2 46799999999999999999999999999999999999931999999
T2010040141    999999999999999999999999999999999999999922-MAY-2017 21:38:1822-MAY-2017 21:40:39 3 152 699 4 3 3 2 3 2 299 0 6 799 3 2 46699999999999999999999999999999999992799999999
T2010040126    999999999999999999999999999999999999999922-MAY-2017 18:30:1422-MAY-2017 18:34:41 2 238 5 199 4 4 3 3 3 3 399 3 1 299 2 66599999999999999999999999999999999 69999999999
T2010040121    999999999999999999999999999999999999999922-MAY-2017 18:38:5922-MAY-2017 18:41:22 1 238 5 199 4 4 3 3 3 399 3 3 1 299 2 7669999999999999999999999999999999999 199999999
T2010040113    999999999999999999999999999999999999999922-MAY-2017 14:24:2522-MAY-2017 14:28:03 2 158 7 199 3 3 3 3 2 2 499 4 2 299 1106599999999999999999999999999999999 19999999999
T2010040072    999999999999999999999999999999999999999922-MAY-2017 15:48:4722-MAY-2017 15:51:03 3 236 699 4 4 3 3 3 3 399 2 6 1 199 2 918999999999999999999999999 1999999999999999999
T2010040060    999999999999999999999999999999999999999922-MAY-2017 13:41:4022-MAY-2017 13:44:32 2 236 6 199 4 3 3 3 3 3 399 6 1 199 2 9149999999999999999 199999999999999999999999999
T2010040045    999999999999999999999999999999999999999922-MAY-2017 13:50:1322-MAY-2017 13:52:22 3 275 699 3 3 3 3 3 3 299 0 5 799 8 1 21699999999999999999999 29999999999999999999999
T2010040039    999999999999999999999999999999999999999922-MAY-2017 14:57:1022-MAY-2017 14:58:25 3 275 699 3 3 3 3 3 3 299 0 5 799 8 2 264999999999999999999999999999999 3999999999999
T2010030426    999999999999999999999999999999999999999922-MAY-2017 15:20:2722-MAY-2017 15:22:55 2 160 6 299 4 4 4 2 3 3 299 3 3 199 3 9179999999999999999999999 699999999999999999999
T2010030423    999999999999999999999999999999999999999922-MAY-2017 18:13:0022-MAY-2017 18:14:13 2 164 7 199 4 4 4 4 3 3 299 6 1 299 2 718999999999999999999999999 2999999999999999999
T2010030408    999999999999999999999999999999999999999922-MAY-2017 21:48:4922-MAY-2017 21:52:02 2 282 6 199 1 1 1 3 1 1 199 4 2 199 1 21399999999999999 19999999999999999999999999999
T2010030363    999999999999999999999999999999999999999922-MAY-2017 13:52:4822-MAY-2017 13:54:44 2 161 6 199 4 4 4 4 2 3 399 5 799 8 2 9639999999999999999999999999999 899999999999999
T2010030346    999999999999999999999999999999999999999922-MAY-2017 14:34:5922-MAY-2017 14:36:19 1 161 6 199 4 4 4 4 2 399 2 5 799 8 2 96899999999999999999999999999999999999999109999
T2010030329    999999999999999999999999999999999999999924-MAY-2017 13:45:4424-MAY-2017 13:48:36 1 166 6 199 2 2 3 3 3 399 1 5 799 8 2 8639999999999999999999999999999 399999999999999
T2010030319    999999999999999999999999999999999999999922-MAY-2017 15:44:3222-MAY-2017 15:46:28 2 143 7 199 4 4 4 3 3 3 299 5 1 299 1106899999999999999999999999999999999999999 29999
T2010030263    999999999999999999999999999999999999999922-MAY-2017 13:42:3422-MAY-2017 13:45:01 1 143 7 199 4 4 4 3 3 399 2 5 1 299 110 7999999 9999999999999999999999999999999999999
T2010030221    999999999999999999999999999999999999999923-MAY-2017 12:06:4023-MAY-2017 12:08:42 2 158 7 199 4 4 4 4 3 3 099 5 799 8 2106599999999999999999999999999999999 19999999999
T2010030214    999999999999999999999999999999999999999924-MAY-2017 20:02:2424-MAY-2017 20:04:44 1 160 7 199 4 4 4 3 2 399 2 3 799 3 21064999999999999999999999999999999 2999999999999
T2010030194    999999999999999999999999999999999999999922-MAY-2017 16:48:2022-MAY-2017 16:50:38 3 276 699 4 3 3 2 4 2 399 1 4 2 299 110639999999999999999999999999999 399999999999999
T2010030187    999999999999999999999999999999999999999923-MAY-2017 09:50:3923-MAY-2017 09:53:30 2 153 5 199 4 4 3 3 3 2 299 5 1 299 2 51399999999999999139999999999999999999999999999
T2010030173    999999999999999999999999999999999999999922-MAY-2017 13:31:3422-MAY-2017 13:32:46 1 270 7 199 3 3 3 3 2 299 1 5 799 8 2106599999999999999999999999999999999 39999999999
T2010030154    999999999999999999999999999999999999999922-MAY-2017 14:57:1622-MAY-2017 14:58:30 1 270 7 199 3 3 3 3 3 299 1 5 799 8 2106599999999999999999999999999999999 29999999999
T2010030152    999999999999999999999999999999999999999923-MAY-2017 12:55:1523-MAY-2017 12:57:36 3 166 799 4 4 3 4 3 3 399 1 5 4 299 2 66599999999999999999999999999999999 59999999999
T2010030135    999999999999999999999999999999999999999924-MAY-2017 12:36:2324-MAY-2017 12:38:30 3 166 799 4 4 3 4 3 3 399 1 5 4 299 2 6669999999999999999999999999999999999 899999999
T2010030117    999999999999999999999999999999999999999922-MAY-2017 15:23:1922-MAY-2017 15:29:14 4 250 499 2 4 4 3 3 2 3 199 3 1 299 2 96899999999999999999999999999999999999999 89999
T2010030114    999999999999999999999999999999999999999922-MAY-2017 13:34:5222-MAY-2017 13:36:41 1 250 4 299 4 4 3 3 2 399 1 3 1 299 2 96599999999999999999999999999999999 19999999999
T2010030109    999999999999999999999999999999999999999923-MAY-2017 09:46:5223-MAY-2017 09:48:41 4 177 699 4 4 4 4 3 3 3 299 6 1 299 1 56599999999999999999999999999999999 39999999999
T2010030096    999999999999999999999999999999999999999923-MAY-2017 09:49:0023-MAY-2017 09:50:05 2 177 6 199 4 4 4 4 3 3 299 6 1 299 1 56899999999999999999999999999999999999999 19999
T2010030079    999999999999999999999999999999999999999923-MAY-2017 18:40:0923-MAY-2017 18:42:38 1 133 5 199 3 3 3 2 3 399 2 3 1 199 2 9 799999926999999999999999999999999999999999999
T2010030003    999999999999999999999999999999999999999926-MAY-2017 07:16:3226-MAY-2017 07:19:33 4 156 699 4 4 4 3 4 3 3 399 4 79925 1 86499999999999999999999999999999929999999999999
T2009120610    999999999999999999999999999999999999999926-MAY-2017 07:20:0326-MAY-2017 07:21:25 2 156 6 199 4 4 3 4 3 3 399 4 79925 1 8 7999999 6999999999999999999999999999999999999
T2009120607    999999999999999999999999999999999999999923-MAY-2017 10:38:1023-MAY-2017 10:41:29 4 278 699 4 3 3 4 4 2 2 299 4 2 299 1 4669999999999999999999999999999999999 599999999
T2009120584    999999999999999999999999999999999999999922-MAY-2017 13:28:2922-MAY-2017 13:30:55 2 278 6 199 3 2 4 4 2 2 299 4 2 299 1 46699999999999999999999999999999999991199999999
T2009120582    999999999999999999999999999999999999999925-MAY-2017 08:33:4325-MAY-2017 08:35:22 3 165 599 4 3 3 3 3 2 299 1 5 799 8 1 3639999999999999999999999999999 299999999999999
T2009120566    999999999999999999999999999999999999999924-MAY-2017 07:08:4024-MAY-2017 07:10:34 2 165 5 199 3 3 3 3 2 2 299 5 799 8 1 364999999999999999999999999999999 5999999999999
T2009120499    999999999999999999999999999999999999999923-MAY-2017 15:43:1923-MAY-2017 15:45:44 1 248 6 199 3 4 1 4 1 199 2 221 199 1 36599999999999999999999999999999999 39999999999
