560020唯一合格男   03 999999905    230922142954144349000100207    2 10000532010401011                                                                                                                                                                    0101010101030101010102090802030000060905030100040201990146020202906999602689999999999999999999999999999999999999908010299999999999999999999999999999999999999990104
560028唯一合格男   03 999999905    230922143027143951000100101    1 10001302010301012                                                                                                                                                                    0104010404010404040404000104040101000000030300069899960248030302906999104689999999999999999999999999999999999999902010100000000000000000000000000000000000000950101
560032唯一合格男   07 999999905    230922160439161628000100179    1 10001648010301011                                                                                                                                                                    0101020297990201010101090901030003050905010203050201990239040202906999106649999999999999999999999999999990199999999010299999999999999999999999999999999999999990101
560043最年長的女    2 999999905    230922143201144245000100096    2 10002160010402012                                                                                                                                                                    0299010298990101980298091098989800080806029898060699080131040202901995999639999999999999999999999999999039999999999010299999999999999999999999999999999999999990201
560073唯一合格女   06 999999905    230924193744194703000111510206 2 20000023010100011                                                                                                                                                                    0102010104030101010101101001010001021000020203040201990154040202104999999679999999999999999999999999999999999991399010100000000000000000000000000000000000000950201
560076唯一合格女   04 999999905    230926155311160155000100109    2 10001348010302011                                                                                                                                                                    0102010304020303039803060602040208030705030207053802990157040202904902999079999990299999999999999999999999999999999010100000000000000000000000000000000000000950201
560086唯一合格女  042 999999905    230922143730144602000100044    2 10002912010302011                                                                                                                                                                    0104010402080304030403000003030605080400030303050102990269060202104999999669999999999999999999999999999999999129999010100000000000000000000000000000000000000950201
560088唯一合格女    2 999999905    230922143746144741000109204038 1 10000076010201011                                                                                                                                                                    0102010301020303020398050502030306060604039806049799080241060202906999301639999999999999999999999999999039999999999010100000000000000000000000000000000000000950201
560129唯一合格男   05 999999905    230923213513214559000112510411 2 30000004010101011                                                                                                                                                                    0102010202040201020202070801020607060906010206030202990262040202602999999209999999999999999999999999902999999999999020100000000000000000000000000000000000000950101
560162最年長的男    2 999999905    230922144403145546000100163    1 10001452010403012                                                                                                                                                                    0101010208920202020203060602030503050705030305069699040135020101906999105639999999999999999999999999999099999999999020299999999999999999999999999999999999999990101
560166唯一合格女   06 999999905    230923180804181656000100155    2 10000820010302012                                                                                                                                                                    0105010204010202030202060602020506060705030105060202990273050202501999999679999999999999999999999999999999999990199010100000000000000000000000000000000000000950201
560169最年長的男   06 999999905    230922144434145820000100207    2 10000532010202012                                                                                                                                                                    0101950101029801020202101001040002031000020105040201990127030202906999101679999999999999999999999999999999999991099010299999999999999999999999999999999999999990101
560173最年輕的女   06 999999905    230923180818182324000100047    2 10001250010402041                                                                                                                                                                    0101010102920202020201980502030005001000030200040202990165060202204999999679999999999999999999999999999999999992099010100000000000000000000000000000000000000950204
560180唯一合格女   06 999999905    230922144526145811000100101    1 10001302010201012                                                                                                                                                                    0198010398999898980298989898989898989898989800989899989836010202501999999679999999999999999999999999999999999992499010299999999999999999999999999999999999999990202
560181最年輕的男   06 999999905    230925204339205331000100267    2 10000056010302031                                                                                                                                                                    0103010204010202030202061002020007040605020205060699080184060202214999999679999999999999999999999999999999999991999010100000000000000000000000000000000000000950101
560187唯一合格男    2 999999905    230923180839181659000110203029 2 10000136010201011                                                                                                                                                                    0105010404010404980403030103030504030302020305030799089844050303906999102179999999999999999999999079999999999999999010299999999999999999999999999999999999999990101
560212唯一合格男   07 999999905    230923212206215905000111510206 2 20000023010101011                                                                                                                                                                    0101010198990101010104061001970003050504010106040699080157040202601999999649999999999999999999999999999991299999999010100000000000000000000000000000000000000950101
560224最年長的男    8 999999905    230922144812150610000100107    2 10002484010502012                                                                                                                                                                    0101029704920302030303050003030003030503030305031999080140020201104999999659999999999999999999999999999999909999999010299999999999999999999999999999999999999990102
560230唯一合格女    2 999999905    230922144847150138000100260    2 10000192010201011                                                                                                                                                                    0299010104010101020201101001041000001000020200060201990140020202906999602659999999999999999999999999999999910999999010299999999999999999999999999999999999999990201
560233唯一合格女   03 999999905    230922163040164018000100259    2 20000032010403012                                                                                                                                                                    0101010404010404040404000004040305030203030305030799080255040202602999999689999999999999999999999999999999999999909010299999999999999999999999999999999999999990201
560264唯一合格男   08 999999905    230922145329150512000100155    2 10000820010101011                                                                                                                                                                    0101010101080202010202070802020000030704010103040201990146040202906999602139999999999999901999999999999999999999999010299999999999999999999999999999999999999990104
560292最年長的男   07 999999905    230922145601150652000100096    2 10002160010202012                                                                                                                                                                    0101010498990303980303989802029804060404020305060799080132040202906999104649999999999999999999999999999991199999999010299999999999999999999999999999999999999990101
560294最年長的男   06 999999905    230922145610150605000109204038 1 10000076010402012                                                                                                                                                                    0102010108920201010202080802030102030802020204040202990150040202906999401679999999999999999999999999999999999993599010100000000000000000000000000000000000000950101
560309最年長的男    8 999999905    230923181648182820000112209006 1 10000004010402012                                                                                                                                                                    0103010108040297010297080797970000050700010205040202990152030101602999999689999999999999999999999999999999999999907010299999999999999999999999999999999999999990101
560311唯一合格女   05 999999905    230923214301215654000100155    2 10000820010100011                                                                                                                                                                    0104019801040303989803050498980310080205039805050102990248030202903105999099999999999019999999999999999999999999999010299999999999999999999999999999999999999990201
560338唯一合格男  042 999999905    230923215657220439000110203029 2 10000136010401011                                                                                                                                                                    0102010301040303030303050504040206040105020306049899080161070303104999999669999999999999999999999999999999999039999010100000000000000000000000000000000000000950101
560354唯一合格女   06 999999905    230924191509193340000100210    2 10000588010201011                                                                                                                                                                    0299029804010303040304951095040098989595030398060799219543040201401999999679999999999999999999999999999999999993299010299999999999999999999999999999999999999990201
560355最年長的男   06 999999905    230922150301151026000100044    2 10002912010504012                                                                                                                                                                    0195950404030404040304000004020000050000030300060102990247040202501999999679999999999999999999999999999999999993199010299999999999999999999999999999999999999990102
560361最年長的女   06 999999905    230922161413162519000100259    2 20000032010402012                                                                                                                                                                    0101010104080101010101101001030000010501010100060201990139030202602999999679999999999999999999999999999999999991699010299999999999999999999999999999999999999990201
560370唯一合格男    2 999999905    230924191532192622000111510206 2 20000023010601011                                                                                                                                                                    0102020401020404030404030203040505070606020205060102990256060101103999999639999999999999999999999999999129999999999010100000000000000000000000000000000000000010101
560425唯一合格女   07 999999905    230922150646151452000109204038 1 10000076010302011                                                                                                                                                                    0101010202040298980202060698980005070707030205050799080172069898901302999649999999999999999999999999999992099999999010299999999999999999999999999999999999999990201
560428最年輕的男   06 999999905    230923182412183714000111508026 2 30000004010502051                                                                                                                                                                    0101030408010404040404000004020107100004030302040101990185070202214999999679999999999999999999999999999999999991599010100000000000000000000000000000000000000950101
560439唯一合格女   07 999999905    230922150802151851000100087    2 10002036010302011                                                                                                                                                                    0299010298999898989898080802020005030803029802060202990146030202901302999649999999999999999999999999999992699999999010299999999999999999999999999999999999999990201
560466最年長的男   03 999999905    230922163151165506000100179    1 10001648010803012                                                                                                                                                                    0299010298990202029898989898989898989898019898989899080126010202906999501689999999999999999999999999999999999999906010299999999999999999999999999999999999999990102
560472唯一合格女   05 999999905    230922151026152446000100259    2 20000032010100011                                                                                                                                                                    0299010198990298980202981098029898980898020198980699080146010202105999999099999999999189999999999999999999999999999010299999999999999999999999999999999999999990202
560481最年長的男    2 999999905    230922151113151938000100044    2 10002912010402012                                                                                                                                                                    0102010404010404040404000003020503100205020200060101990243050202906999301099999999999149999999999999999999999999999020299999999999999999999999999999999999999990101
560482唯一合格女    2 999999905    230922151123152113000100179    1 10001648010302011                                                                                                                                                                    0101010201040101020202080802040003021003020206040201990158040202602999999639999999999999999999999999999119999999999020100000000000000000000000000000000000000950201
560491唯一合格女   05 999999905    230926133413134457000100087    2 10002036010201012                                                                                                                                                                    0102010204080202020203070802030008051009010100060202990156040202302999999099999999999019999999999999999999999999999010100000000000000000000000000000000000000010201
560507最年輕的男   04 999999905    230922151321152214000100155    2 10000820010502051                                                                                                                                                                    0102020208020304020403060402030603030607020300039699040171040202501999999079999991699999999999999999999999999999999010299999999999999999999999999999999999999990101
560513唯一合格男   07 999999905    230923210737211841000100267    2 10000056010101011                                                                                                                                                                    0101020208010101010102080801020200040705020305050202990251050202104999999649999999999999999999999999999990499999999010100000000000000000000000000000000000000950101
560528最年輕的女   05 999999905    230922151510153321000100207    2 10000532010200021                                                                                                                                                                    0105010202080201020201080802020005041002020205050202990149030202602999999099999999999209999999999999999999999999999010299999999999999999999999999999999999999990204
560530唯一合格男   04 999999905    230922151529152908000100260    2 10000192010201011                                                                                                                                                                    0101010414080403020403000002030005060603030200030102990139020202501999999079999992099999999999999999999999999999999010299999999999999999999999999999999999999990101
560536最年長的女    2 999999905    230924191248192507000100271    2 30000020010200012                                                                                                                                                                    0195950202039802020202060697030505050503020205989899989595950602602999999959999999999999999999999999999999999999999010100000000000000000000000000000000000000950201
560542唯一合格女    2 999999905    230924184140185435000112202047 2 30000004010403011                                                                                                                                                                    0102010301920202980403060597970306050506030203060102990180060202601999999659999999999999999999999999999999905999999010100000000000000000000000000000000000000950201
560549最年輕的男   05 999999905    230922151800152713000109204038 1 10000076010402041                                                                                                                                                                    0104010101920202020202080802030302050609029801040202990167050202801999999109999999999991599999999999999999999999999010299999999999999999999999999999999999999990101
560555最年輕的女   07 999999905    230922151825152832000100101    1 10001302010200021                                                                                                                                                                    0103010108030201010202091001030003050905010206040201990177070202302999999649999999999999999999999999999990899999999010100000000000000000000000000000000000000010201
560556唯一合格女    2 999999905    230922151837153748000100047    2 10001250010201011                                                                                                                                                                    0102030108040101020201081001040000001000019605960201990137060202906999104639999999999999999999999999999059999999999010100000000000000000000000000000000000000950204
560573最年輕的女    2 999999905    230923211111212253000108207243 2 10000222010401041                                                                                                                                                                    0104019892999898989898980598980005050505020205050799080177060102302999999659999999999999999999999999999999905999999010100000000000000000000000000000000000000950201
560580最年長的男   06 999999905    230922152120153136000100163    1 10001452010702012                                                                                                                                                                    0105010108920202010202090901040000001000020105060201990142020202906999105679999999999999999999999999999999999993199010299999999999999999999999999999999999999990102
560584最年長的女   03 999999905    230923211205212658000112208011 2 30000016010604012                                                                                                                                                                    0102019797999797979797050597980008050505030205060799080167040202302999999689999999999999999999999999999999999999907010299999999999999999999999999999999999999990201
560585最年輕的男  042 999999905    230926181008182509000100267    2 10000056010504051                                                                                                                                                                    0101100401300404040404000004030506080301030205050202990277060202105999999669999999999999999999999999999999999179999010100000000000000000000000000000000000000950101
560589最年長的男   03 999999905    230926181039182126000111508028 1 30000016010402012                                                                                                                                                                    0101010108040201010202080901020000050702039805063501990148040202602999999689999999999999999999999999999999999999905010299999999999999999999999999999999999999990101
560607最年輕的男   06 999999905    230923211349212346000112305084 2 30000008010502051                                                                                                                                                                    0103020304010202030303060503040208030606020206042102990187070202701999999679999999999999999999999999999999999993499010100000000000000000000000000000000000000010101
560613唯一合格男  042 999999905    230922152355155432000100155    2 10000820010101011                                                                                                                                                                    0101010401080404040303060302030506080502020200060101990229060202906999102669999999999999999999999999999999999129999010100000000000000000000000000000000000000010101
