070003唯一合格男   03 999999905    240614204124205322000100207    2 10000824010301011                                                                                                                                                                    0102010408040404040404000000000404970308080203020501050101990245060202207999999689999999999999999999999999999999999999903010101
070026最年輕的男   06 999999905    240614204242205717000100290    2 20000024010402041                                                                                                                                                                    0101010101040201020198101010100101030406020103030002060201990148020202401999999679999999999999999999999999999999999991899010102
070033最年輕的男   03 999999905    240614204322205054000100225    1 10000387010503051                                                                                                                                                                    0103019701040303030303050503050303030206040603030302050799080279060202303999999020599999999999999999999999999999999999999020101
070049最年輕的女   05 999999905    240614204515205405000112254001 2 30000020010402041                                                                                                                                                                    0105010201029801980101090909090201030305000402010002050201990168040202904902999099999999999169999999999999999999999999999010201
070056唯一合格女   06 999999905    240614204529205746000100231    1 10000132010100011                                                                                                                                                                    0102019704020397029797060503059797030409070303030501060102990241060202906999302679999999999999999999999999999999999993799020201
070085最年長的男    2 999999905    240614212351214524000100204    2 10000152010403011                                                                                                                                                                    0102019804029898979898069898989898979810060602020501050799089853050202906999106179999999999999999999999049999999999999999020101
070094唯一合格男   05 999999905    240617181609182436000100155    2 10001048010201011                                                                                                                                                                    0101010102010101020101080708080101040307030402020502040202990167070202206999999099999999999019999999999999999999999999999010101
070108唯一合格男   07 999999905    240617182239184547000100036    1 10000197010101011                                                                                                                                                                    0299010401040498040402100202020404040210100501029801059899989829020101501999999649999999999999999999999999999993199999999010101
070110最年輕的男    2 999999905    240614204905205600000100280    2 10000116010302031                                                                                                                                                                    0105010301040404040404040303000404020209080803030001060101990369050202104999999659999999999999999999999999999999910999999010101
070122最年輕的男    8 999999905    240617210002211225000100155    2 10001048010202021                                                                                                                                                                    0101019603020302020202070605050202020209070703020201050102990271060202602999999659999999999999999999999999999999905999999010101
070127唯一合格女  042 999999905    240614205004210045000100255    1 10000355010302012                                                                                                                                                                    0101019801030404040396070606050303030410060502020501050102990256060302901214999669999999999999999999999999999999999079999010204
070139唯一合格女  042 999999905    240614205039211428000100260    2 10000488010302011                                                                                                                                                                    0101010297990202020102090807090202040407050401010202050201990154070202906999995669999999999999999999999999999999999959999010204
070159唯一合格女   07 999999905    240614205209211058000100204    2 10000152010302011                                                                                                                                                                    0105010104920102029801101008109801040305030402020098980201990138020202901602999649999999999999999999999999999990899999999010204
070160唯一合格女   07 999999905    240614205211210433000100193    2 10000546010100011                                                                                                                                                                    0198010401140403030396010303000303020408080202020301060102990228030303901901999649999999999999999999999999999990699999999010201
070181唯一合格男   07 999999905    240614205333211453000112203028 1 30000020010201011                                                                                                                                                                    0101010261020201029802080606080298979706030298010402040201990139050202906999214649999999999999999999999999999991199999999010101
070215最年長的女    2 999999905    240614205536210723000100282    2 10000100010200012                                                                                                                                                                    0101019804029802020202070807070202030208070702020501050102990147060202906999301639999999999999999999999999999099999999999020201
070229唯一合格男   04 999999905    240614205638211733000100155    2 10001048010101011                                                                                                                                                                    0299010401630496030304040200000403020309090602030501019699030325060303906999206079999991099999999999999999999999999999999010101
070255最年長的男   03 999999905    240614205851211619000100107    2 10002772010202012                                                                                                                                                                    0101010104029801010101080807080201010398060302019898980202990140020202602999999639999999999999999999999999999049999999999020104
070262唯一合格女  042 999999905    240614205923211906000100207    2 10000824010201011                                                                                                                                                                    0299010104920297979797090798080202980306060502010601060202990143040202906999202079999991299999999999999999999999999999999010201
070268唯一合格男   07 999999905    240614205951211945000100290    2 20000024010201011                                                                                                                                                                    0102010196990101010101101010109898979710101001011096970799089854070298301999999649999999999999999999999999999990299999999010101
