060002唯一合格女   03 999999907    231208210915212631000100272    2 30000008010201011                                                                                                                                                                    010101989899020202020205050506020205050603020502059899980146020202602999999020699999999999999999999999999999999999999010204
060043最年輕的女    2 999999907    231208211334212612000112252018 1 30000056010502051                                                                                                                                                                    010201040401040404040403010200040405020102020603050799080178070202104999999639999999999999999999999999999099999999999020201
060045唯一合格女  042 999999907    231208211339212454000100250    1 10000216010201011                                                                                                                                                                    010201970402979703029706060605970308060603020003050102990269060202901106999669999999999999999999999999999999999109999010201
060066最年輕的男   06 999999907    231208211629212523000112252002 2 30000012010302031                                                                                                                                                                    010501040803040302030405080203030410060303030503053801990270060202214999999679999999999999999999999999999999999992899010101
060092最年輕的男   07 999999907    231211191749193051000112208011 2 20000040010502051                                                                                                                                                                    010201030402030303030305050505989805050502030301060799080170060202602999999649999999999999999999999999999992399999999010101
060100最年輕的女  049 999999907    231208212159213306000100207    2 10000584010301031                                                                                                                                                                    010101040203030303030202050002030304050303030502040102990192040201701999999089999999901999999999999999999999999999999010201
060102最年長的男    8 999999907    231208212207214148000112101014 2 30000008010202012                                                                                                                                                                    010301043992970404040400000000040105100003989897050101990238020202602999999659999999999999999999999999999999901999999020104
060104唯一合格男  042 999999907    231210190628192045000112208011 2 20000040010201012                                                                                                                                                                    010101010492010101970209090809029707070802020503050202990157050202302999999669999999999999999999999999999999999959999010101
060113唯一合格女    2 999999907    231208212351214302000100248    2 10000248010100011                                                                                                                                                                    029901029899029802969898989898989898981002989898980799080130010202901901999989999999999999999999999999999999999999999020202
060121唯一合格男    2 999999907    231208212542213626000100275    2 30000008010101011                                                                                                                                                                    010101010208020101010210090810010400021002010101040202990156070202201999999639999999999999999999999999999099999999999010101
060131唯一合格女   07 999999907    231208212752213959000100067    2 10001204010100011                                                                                                                                                                    010101970108979797980206060306960201080303020803060102990242020302602999999649999999999999999999999999999990599999999010204
060139唯一合格女    3 999999907    231210181210182158000100049    2 10002716010201011                                                                                                                                                                    010101970302979797970306060606979706060603020501059799080167060204301999999659999999999999999999999999999999909999999010201
060162最年輕的女   03 999999907    231208213227214125000100250    1 10000216010200021                                                                                                                                                                    010301040204040304040400000000040301080103030503050102990263060303206999999189999999999999999999999990199999999999999010201
060175唯一合格女   08 999999907    231211192113193119000100273    2 30000012010201011                                                                                                                                                                    010201029899020202010210050510020300051002960002050202990145030202302999999139999999999999901999999999999999999999999010201
060179唯一合格女    2 999999907    231209142032142945000100179    1 10001700010201011                                                                                                                                                                    010401040214040404040402000000040202050203030303050101990147050202906999301179999999999999999999999049999999999999999020201
060198最年輕的女   04 999999907    231211184430185952000110202043 2 30000024010200021                                                                                                                                                                    019805011403010101020209100709029806040903960001069899980150060404302999999079999990199999999999999999999999999999999010201
060210最年輕的男   04 999999907    231208213923215051000100275    2 30000008010202021                                                                                                                                                                    010201020408010202020305040405030306050503020603063802990163040202303999999079999990199999999999999999999999999999999010104
060220最年輕的男    2 999999907    231211192301193259000100155    2 10000864010302031                                                                                                                                                                    010101030201040403040302030001030202030403030301030102990272060202106999999659999999999999999999999999999999905999999010101
060221唯一合格女    2 999999907    231208214042215218000112252002 2 30000012010201011                                                                                                                                                                    029901040102040302040405050505040303090603020703050101990234060303906999104659999999999999999999999999999999906999999010201
060244唯一合格女  042 999999907    231208214259215050000112101014 2 30000008010201011                                                                                                                                                                    010302020814010202020309090909020405040903010203040201990138060202204999999669999999999999999999999999999999999129999010201
060255最年輕的女   07 999999907    231211192536193412000111202017 2 30000028010502051                                                                                                                                                                    010301020401020202010208090810010402061002030502060201990184060202105999999649999999999999999999999999999991799999999010201
060264最年長的女    2 999999907    231208214458215911000100124    2 10000748010402012                                                                                                                                                                    010101010104010101020210100810010400001001010501040201990151040202906999302659999999999999999999999999999999917999999010201
060274最年輕的男    2 999999907    231208214612215732000112208011 2 20000040010502051                                                                                                                                                                    010301030301049797039707040103970308060602020701053802990276060202214999999659999999999999999999999999999999911999999010101
060276唯一合格女   05 999999907    231208214634215747000112252018 1 30000056010201012                                                                                                                                                                    010102020192020101020208080708010204050802020401030201990154050202105999999109999999999991599999999999999999999999999010201
060287最年輕的男    2 999999907    231210190714191620000100255    1 10000159010502051                                                                                                                                                                    010301030408020302040406030303040408060402020401063801990188070302701999999639999999999999999999999999999029999999999010101
060297最年輕的男    2 999999907    231208214949215809000100250    1 10000216010302032                                                                                                                                                                    010101020408020201020208070708020306040703020301040202990174060302106999999639999999999999999999999999999059999999999010101
060301最年輕的女   05 999999907    231210180834182026000112252018 1 30000056010502051                                                                                                                                                                    010101040804030404030304010000020208080603030502053802990182070202302999999099999999999039999999999999999999999999999010201
060304最年長的男   06 999999907    231208215151220148000100047    2 10001286010402012                                                                                                                                                                    010101020408020102020208070607030303050801029803040202990137050202906999104679999999999999999999999999999999999992199010101
060306唯一合格女   06 999999907    231210191042192026000100047    2 10001286010201012                                                                                                                                                                    029901010104010101010110090909010400000902020003060201990146040202906999501679999999999999999999999999999999999992199010204
060320唯一合格女   05 999999907    231211192900195016000100067    2 10001204010100011                                                                                                                                                                    029901979899989898989898989898989898989898989898989899080128019898901401999209999999999999999999999999998999999999999020204
060345最年輕的男   04 999999907    231209141728142619000100087    2 10002088010402041                                                                                                                                                                    019595030804020202040307060506030408020602020503043802990172060202105999999959999999999999999999999999999999999999999010101
060346最年輕的男    2 999999907    231212181334182307000110262003 2 10000068010602061                                                                                                                                                                    010302960402010198030310101010969700001001020003020201990178050202214999999659999999999999999999999999999999904999999020101
060349唯一合格男   03 999999907    231209141302142429000100214    2 10000544010401011                                                                                                                                                                    010101040402040404040400000200040302060203980001030101990255060404301999999159999999999999999990599999999999999999999010101
060366最年輕的女   07 999999907    231211193045194110000100255    1 10000159010301031                                                                                                                                                                    010501030102020202030306060506030306050403020503060202990157040101905999602649999999999999999999999999999993199999999010201
060367唯一合格女    2 999999907    231208215742221417000100275    2 30000008010201012                                                                                                                                                                    010301010204010102010110101010970302061002021097060201990139010202907999999659999999999999999999999999999999906999999010204
060376最年輕的女    2 999999907    231211193156194206000100273    2 30000012010301031                                                                                                                                                                    010301970402970397030307070607970307040703020303063802990172060201302999999639999999999999999999999999999039999999999010201
060395最年輕的男   05 999999907    231210180408181442000100047    2 10001286010302032                                                                                                                                                                    010301960208960303039609080305030306030503020303049699080184040202602999999099999999999089999999999999999999999999999020101
060418唯一合格男    2 999999907    231211184703190054000112208011 2 20000040010201012                                                                                                                                                                    010101010104010101010109090809019803050801020501040202990142030202906999105659999999999999999999999999999999913999999010104
060427唯一合格男  042 999999907    231211215420220420000112208011 2 20000040010101011                                                                                                                                                                    010301030114030302030305050305020305060603960601060799080255050202906999801669999999999999999999999999999999999089999010101
060449最年長的男  049 999999907    231209143021144133000100179    1 10001700010202012                                                                                                                                                                    010101030103020302030204030605040304050601010701050202990183060201801999999089999999901999999999999999999999999999999010101
060450最年輕的女   04 999999907    231209160517161340000100087    2 10002088010703071                                                                                                                                                                    010102030401030402040404030202980203070303030703060101990169050202204999999659999999999999999999999999999999910999999010201
060453最年輕的女   06 999999907    231209143044144014000100214    2 10000544010200021                                                                                                                                                                    010102980402030203030307070506020206070702020301050799080195060303602999999679999999999999999999999999999999999993399010201
060458最年長的女   06 999999907    231211193659195206000110202043 2 30000024010402012                                                                                                                                                                    029901010402019802020209109810989800001001010098980202990244020398602999999679999999999999999999999999999999999990399010201
060465最年長的男   07 999999907    231209163408170320000100049    2 10002716011010012                                                                                                                                                                    029901039699970303030395959595039895959502979595970799080322020101906999995959999999999999999999999999999999999999999950102
060466唯一合格男   06 999999907    231209143138144151000100066    2 10002640010201011                                                                                                                                                                    010301010108020101020208080708010303060901010301060201990138050101906999105679999999999999999999999999999999999993199010101
060493唯一合格男   03 999999907    231211193923195614000100275    2 30000008010101011                                                                                                                                                                    029901010308010101010110101010010200041001010302060201990130020202602999999689999999999999999999999999999999999999908010102
060500唯一合格男   05 999999907    231212180716181620000112601158 1 30000012010101011                                                                                                                                                                    010101969799979797979798989898989898989802980303069799970283040207602999999099999999999099999999999999999999999999999010104
060513唯一合格女    2 999999907    231211194050194936000100155    2 10000864010201011                                                                                                                                                                    010101019699010101010110100810010300051002010603040201990166070202201999999639999999999999999999999999999099999999999010201
060545最年長的女   07 999999907    231209155523160254000100044    2 10002936010402012                                                                                                                                                                    010101010402010101010110051010010300011001010001060201990156040202401999999649999999999999999999999999999991999999999010201
060554最年輕的女   04 999999907    231209143837144833000100087    2 10002088010200021                                                                                                                                                                    019801020402020202020310101005980100100502980003050101990272050202905999302079999990299999999999999999999999999999999010201
060557唯一合格男   06 999999907    231211194129195042000100047    2 10001286010201011                                                                                                                                                                    010101030204030303030305050305030305070603020203060102990165050202214999999679999999999999999999999999999999999993599010101
060589唯一合格男   06 999999907    231209144126150808000100049    2 10002716010201012                                                                                                                                                                    010101020118020202030309091010020303060902980598061999080132020202906999602679999999999999999999999999999999999990399010102
060601唯一合格男   06 999999907    231209144233145425000100044    2 10002936010201011                                                                                                                                                                    029901040801040204020206050204040304060303030001060101990239040202906999102679999999999999999999999999999999999992499010101
060607唯一合格女   07 999999907    231209144255150259000100207    2 10000584010100011                                                                                                                                                                    029901020492020202979898989898019898109898029898989899410129029898906999302649999999999999999999999999999990599999999010202
060621唯一合格女    2 999999907    231211194422195955000112252018 1 30000056010302012                                                                                                                                                                    010301040408040404040400000000040201050003020003050101990251040303401999101639999999999999999999999999999119999999999010201
060631唯一合格男   03 999999907    231211194426195422000112103027 2 30000004010201011                                                                                                                                                                    010101010802020101010208090809010405050802020503063501990241050101906999602689999999999999999999999999999999999999902010101
060636最年長的男   08 999999907    231209144627150134000100096    2 10002216010503012                                                                                                                                                                    010101019899020101010108101010019800001001019801060201990144020202501999999139999999999999919999999999999999999999999010102
060638最年輕的女    8 999999907    231209144643145727000100260    2 10000248010301031                                                                                                                                                                    010102020104020202030307060607020304040401010601040202990188060202302999999639999999999999999999999999999029999999999020201
060639最年輕的女   03 999999907    231209144650145619000100179    1 10001700010402041                                                                                                                                                                    010201020408020202020207070707020206050702020403050202990184060102204999999189999999999999999999999990199999999999999020201
060657最年輕的男   03 999999907    231209144936150122000100107    2 10002540010202021                                                                                                                                                                    010201970401970397020208050708979707070602020303050102990245070101214999999689999999999999999999999999999999999999902010101
060677唯一合格女    2 999999907    231209145222150039000100066    2 10002640010302011                                                                                                                                                                    010201040403040404040400000000040203080302960303060102990260050104905999602659999999999999999999999999999999921999999010201
060680最年輕的女   03 999999907    231209162545163512000100124    2 10000748010401042                                                                                                                                                                    010201030401020202040307060606020206060703030503040202990178060202302999999689999999999999999999999999999999999999906010201
060688最年長的女   03 999999907    231209145349151139000100124    2 10000748010402012                                                                                                                                                                    029901010492010101010108080698020405060902029898060201990137020101906999602059999059999999999999999999999999999999999010201
060689唯一合格男   08 999999907    231209162234164205000100087    2 10002088010201011                                                                                                                                                                    029901040302049703970495959505039507079803980098060799080225060202906999206139999999999999901999999999999999999999999010101
060698唯一合格女  042 999999907    231212184313185320000100275    2 30000008010201011                                                                                                                                                                    010301030204030303040204030304030306080503030303050101990248030202106999999669999999999999999999999999999999999159999010201
060710最年長的女   07 999999907    231209145707150706000100087    2 10002088010502012                                                                                                                                                                    029902030401040403030400000000030105080003020598060102990354040202106999999649999999999999999999999999999992199999999010204
060711唯一合格男   04 999999907    231212181155182412000110202043 2 30000024010201011                                                                                                                                                                    029901019799010101010109090909010305050901010101040201990152030202501999999079999992099999999999999999999999999999999010104
060719唯一合格女  042 999999907    231212180621181842000100179    1 10001700010403011                                                                                                                                                                    010201030203030202030306070606030307070702010401061999080265040202906999302669999999999999999999999999999999999089999010201
